Protein.ID	default.pvalue
OT_ostta06g04240	0.0157675036733641
Rps18	0.00499446470192356
Rps11	0.0190615687956001
OT_ostta07g00170	0.028051349210781
OT_ostta07g03380	0.0408515681998755
Rpl20	0.0090559097691653
OT_ostta03g05760	0.0230520531790713
OT_ostta02g01010	0.0116936899414105
Rpl16	0.00889594481825865
OT_ostta18g00590	0.0122509060696477
Rps7	0.0224907268089527
OT_ostta04g01760	0.413831702664392
OT_ostta16g02080	0.336455808084051
OT_ostta20g00130	0.116095893317976
OT_ostta17g01350	0.115493591995193
OT_ostta07g00280	0.0984076518040353
OT_ostta15g02290	0.190848474400457
OT_ostta08g03500	0.124473948100158
Rpl14	0.477785910574465
OT_ostta12g00350	0.0586125088981235
OT_ostta03g02820	0.116940008739748
OT_ostta16g01720	0.0102209156659796
OT_ostta03g00220	0.0116202210981349
OT_ostta09g02610	6.25115560812285e-06
OT_ostta15g01180	8.53394480965763e-05
OT_ostta18g01980	0.260395558288069
OT_ostta01g03280	0.412473471265522
OT_ostta07g02810	0.677678229349695
OT_ostta01g01020	0.231020828608872
OT_ostta14g00930	0.154674642758507
OT_ostta05g02870	0.0874422422332595
OT_ostta03g04510	0.0478969218783173
OT_ostta04g03270	0.131501802356004
AtpA	0.11059308028951
OT_ostta07g04370	0.0120711698067686
OT_ostta10g03430	0.0771429949829146
OT_ostta14g01900	0.04096861893428
OT_ostta18g01250	0.0208993622379049
OT_ostta04g05030	0.0593788147057164
OT_ostta01g01290	0.0817949672857818
OT_ostta06g00860	0.0869427165029545
OT_ostta01g03040	0.0459941301585454
AtpB	0.145048263438779
OT_ostta04g02740	0.115475923449423
OT_ostta17g02030	0.0137529170272746
OT_ostta15g00955	0.0403655015660115
OT_ostta15g01850	0.182686959564417
OT_ostta09g03150	0.27378021614561
OT_ostta08g04150	0.0147445436239189
OT_ostta13g00880	0.00494497501598201
OT_ostta10g01280	0.00529663079955634
OT_ostta02g02510	7.15686478644488e-07
OT_ostta05g04960	6.54495363441805e-07
OT_ostta03g01980	6.55243070954066e-07
OT_ostta02g02800	0.0664464028460887
OT_ostta16g01410	0.00758245111707688
OT_ostta17g01870	0.153506814946322
TufA	0.0129140058298777
OT_ostta07g03070	0.000125348535186533
OT_ostta05g00110	0.0716581681425055
OT_ostta06g03350	0.852667080732318
OT_ostta05g01820	0.334955751036106
OT_ostta02g03880	0.486550944715579
OT_ostta01g00400	0.300685521591952
OT_ostta14g01170	0.576569806892333
OT_ostta07g00510	0.240553699681412
OT_ostta02g01330	0.576330303280569
OT_ostta04g00300	0.150953954050499
OT_ostta07g01160	0.719719116576511
OT_ostta08g04020	0.271283849332696
OT_ostta12g02830	0.453834721514162
OT_ostta06g01650	0.443370030883313
OT_ostta03g05500	0.0230082040152507
OT_ostta13g00360	0.215753199589037
OT_ostta13g01690	0.0599545784009929
OT_ostta01g03150	0.267543410322623
OT_ostta01g02390	6.88764897011025e-07
OT_ostta01g00810	6.01549543128736e-07
OT_ostta05g04850	1.0518983255101e-06
OT_ostta03g04520	8.91237665866297e-07
OT_ostta01g03190	0.0162023041053039
OT_ostta16g00330	0.00427405931942825
OT_ostta15g02870	0.000357138903863647
OT_ostta09g00960	0.000135213708967578
OT_ostta15g00390	1.41999230022026e-06
OT_ostta07g04530	6.0509460223259e-07
OT_ostta10g00920	6.57583441936126e-07
OT_ostta07g03820	6.66353692353242e-07
OT_ostta04g00090	7.54011667303955e-07
OT_ostta04g04870	6.79448252807695e-07
OT_ostta13g02170	1.12614474195857e-06
OT_ostta04g02090	7.02410351427073e-07
OT_ostta15g02680	6.98195886248249e-07
OT_ostta09g02010	7.81662072355788e-07
OT_ostta10g00930	1.4653083595885e-06
OT_ostta03g03160	0.00146449323329171
OT_ostta18g00940	9.11184757883434e-07
OT_ostta12g01220	0.000996366685508454
OT_ostta16g00220	0.00761102410514947
OT_ostta07g01740	0.00899020662551734
OT_ostta05g04570	0.00762802517646865
OT_ostta17g00100	0.00900457020131741
OT_ostta04g01270	0.0219855111016182
OT_ostta07g00050	0.0632105300309957
OT_ostta14g00110	0.0383668773703452
OT_ostta14g01520	0.190133267976896
OT_ostta08g01890	0.00131318708633891
OT_ostta04g03510	0.0161062961544225
OT_ostta16g01670	0.00852991425473629
OT_ostta08g02440	0.0459620976710911
Rps8	0.170578786295998
Rps2	0.00323604864162655
OT_ostta10g00940	0.000428278209149677
OT_ostta06g00490	0.265876469334859
OT_ostta05g03870	0.123473317903714
OT_ostta01g00720	0.250206692968633
OT_ostta16g00480	0.376647382006516
OT_ostta04g04740	0.31371223053725
OT_ostta14g02770	0.115233763120876
OT_ostta03g01320	0.0527579474389382
OT_ostta01g04150	0.0407147542450274
OT_ostta12g00160	0.236180360324126
OT_ostta02g02380	0.006455709461754
OT_ostta13g00350	0.0366924079436376
OT_ostta09g03465	0.783522667913303
OT_ostta04g04170	0.0847951819649569
OT_ostta09g02550	0.0750812191541247
OT_ostta01g04940	0.000959812156202127
OT_ostta02g02090	0.0585859802192809
OT_ostta12g02450	0.3938329450435
OT_ostta14g01060	0.0496197774424712
OT_ostta11g03280	0.0602936314782794
Rpl5	0.00926981134916647
OT_ostta01g06000	0.00325487763762038
OT_ostta06g01640	7.68718474907153e-07
