ID	LD6.5	LD9.5	LD11.5	LD12.5	LD14.5	LD17.5	LD21.5	LD23.5	LD24.5	LD26.5	LD30.5	LD33.5	LD35.5	LD36.5	LD38.5	LD41.5	LD45.5	LD47.5	LD48.5	LD50.5
Q31N12	1.024000102	1.01976476	1.084925707	1.142615208	1.006699841	1.126937939	1.111731727	1.100525221	1.076465214	0.798362262	0.840427007	1.008323758	0.815642787	1.017653663	1.123828393	1.35675053	1.091943079	1.018122417	1.123052348	1.01344457
Q31N10	1.224616199	1.208091977	1.08943168	1.090937825	0.431320401	1.082181237	1.139200062	0.967609225	0.97701223	0.774640145	1.394440539	0.958517398	0.929608316	1.049542429	1.004153254	0.877404788	0.749894209	0.678265926	0.948855327	0.734006659
Q31N06	0.924698174	1.032285911	1.054872571	1.006699841	1.036096007	1.020939484	1.077953433	1.099765268	0.991060119	0.968277856	0.876798907	0.993344748	0.925550245	1.009485302	0.949948366	1.111475771	0.971627952	0.959179747	0.964050979	0.905107159
Q31N05	1.317649799	0.999539589	1.20670191	1.146568484	0.949948366	0.973195294	1.027779616	0.938209876	1.015079367	0.845278845	0.91075172	1.136579975	1.073494936	1.208091977	1.028253035	1.238796587	0.880440476	0.704206452	1.034427363	0.804266538
Q31N03	0.88328326	0.92939429	0.906775965	0.821296553	1.122018454	1.131878994	1.073247783	0.919602197	1.036096007	1.24652215	1.180864319	0.916853611	0.843528965	0.801308962	0.81245628	0.901986422	1.344930988	1.099512067	1.283216691	1.286174811
Q31MZ3	0.992658807	1.024235914	0.986961019	1.063408188	1.117120445	1.046405467	1.110196874	1.081184971	0.953893743	0.846447448	0.856446029	0.991744955	0.926616437	0.962276766	1.161448614	0.96894695	1.036334604	1.081184971	1.22123713	0.734683016
Q31MZ1	1.145776736	1.023292992	1.16439411	1.001382506	1.172465305	0.973195294	0.847227414	0.928966387	1.044720219	1.312804329	1.043998801	1.16815373	0.930036515	1.011346556	1.033237119	0.921509889	1.273503081	1.000230285	1.099258924	1.235662879
Q31MY8	0.949948366	0.957634977	1.058034916	0.882876587	0.958958913	1.074236736	1.067578945	1.036811964	1.033237119	1.233388799	0.933899193	0.977912506	0.853100114	0.801124475	0.842364391	1.150005719	1.10153931	1.077705254	1.151330474	1.173545682
Q31MY3	0.810961058	1.006236345	1.038484455	1.403783069	1.277026766	0.979715547	0.912220862	0.810027942	0.727779805	0.691990289	0.69630578	0.964050979	0.885319439	1.486962445	1.397011561	0.956533093	0.802971258	0.813204925	0.842558375	0.921509889
Q31MY2	1.525808395	1.002997845	1.127197456	1.022821857	0.995405417	0.687701545	0.814891898	0.767891747	0.667728633	1.314922025	1.408964335	0.888996395	0.633432001	0.898048931	0.798730006	0.835026003	0.854869849	0.88328326	0.94080583	1.451777295
Q31MX8	0.822053343	0.937777913	1.120469399	1.073494936	1.214506938	1.022821857	0.984464364	1.003228821	0.951480736	0.961390884	0.835218297	0.880035112	0.806677605	0.942540456	0.925550245	0.930679183	0.899290488	0.997700064	0.967609225	1.005541502
Q31MX7	0.937562007	0.946891025	1.046646439	0.876798907	1.117120445	1.088679387	1.031810635	0.97543874	0.950823704	1.169499391	1.090435546	0.905315592	0.812643377	0.744389091	0.865964323	1.059497655	1.097994084	1.128495938	1.081433951	1.257476854
Q31MX4	0.977462264	0.977237221	0.997240712	0.994947122	1.119437883	1.115578151	1.047128548	1.014378417	0.951042664	1.155313904	0.926403101	0.912010839	0.935621084	0.87821328	0.885319439	1.072753648	1.184404367	1.320079236	1.274089686	1.338135215
Q31MX3	1.055115493	1.036573257	1.058522271	1.026360666	1.100018528	1.081932085	1.155579955	1.192614266	1.076961058	0.825277491	0.755440041	1.018825954	0.769839162	1.11249995	0.892072189	1.12331097	1.117892391	1.07969229	1.070779382	0.878617805
Q31MW7	1.05535847	0.921722099	1.001843766	1.002305238	1.202818225	1.0167168	1.122793785	1.148947012	1.014378417	0.866762273	0.934329368	1.015780801	0.896396186	1.088428738	1.02447178	1.139987266	1.103316213	1.138151303	1.076713107	0.962720013
Q31MW5	1.45881426	1.127976366	1.180592446	1.427578504	1.129535799	1.091691679	1.111987742	1.295388389	0.987415636	0.74576157	0.880643228	1.108153698	1.024707701	1.104841554	1.112243817	1.098499845	0.936267611	0.942323453	0.969393269	0.866163742
Q31MW0	0.758577575	0.877404788	1.058278566	0.906358475	1.005309994	0.974092052	0.930464911	0.921297728	0.985371507	1.129535799	0.85782757	0.849571627	0.78090823	0.78216792	0.840814127	1.212830193	1.158777356	1.127716669	1.087677138	1.126937939
Q8KPU0	1.074731554	0.890840596	1.083427862	0.952138223	1.065859597	0.979489985	0.973867785	1.063163358	1.065859597	1.107643492	0.936914586	0.970286525	0.810401059	0.918967177	0.978137704	1.27438309	1.000691014	1.15212606	1.038723602	1.066350557
Q31MV0	0.928752509	0.958296716	1.070039969	0.899290488	1.174897555	1.00855596	1.048817681	1.059009851	1.045201441	1.267360012	0.946891025	0.884708093	0.781088062	0.883486667	0.958296716	1.062918583	1.230552083	1.065614202	1.187955028	1.247096327
Q54764	0.886135224	0.990831945	1.114037987	0.96094825	1.036096007	0.965161523	0.872569443	0.813392194	1.01601472	1.35706297	0.870562589	0.905941178	0.87096359	0.878011087	0.838494079	0.982652583	1.072012872	1.071272607	1.159845121	1.427578504
Q54767	0.923634188	0.944060876	0.923421538	0.899704722	1.051719679	1.08742672	1.162786551	1.125122993	1.011346556	1.046887466	1.022586371	1.02447178	0.860993752	0.964495043	0.867361218	1.043518133	1.032761406	1.107643492	1.037528416	0.997240712
Q31MT9	1.07176606	0.939939715	1.126678482	1.023528641	0.956312869	1.067333154	0.914955559	0.983105215	0.981974025	1.151595608	1.25660852	0.931536765	1.096225752	0.940372673	1.021174591	0.95873813	1.137365368	1.229702342	1.298972629	1.482518085
Q31MT7	1.039920166	0.927256743	0.942540456	0.840233514	1.034427363	0.96894695	1	1.002074475	1.009252886	1.100018528	0.94558375	0.848398711	0.760151225	0.696145468	0.773392578	1.081433951	1.045682885	1.048817681	1.065859597	1.16091387
Q31MT6	0.744389091	0.643279927	0.460892881	0.73417569	2.593582099	0.67889092	0.691671689	0.540380912	0.574910182	0.905107159	1.032523631	1.217026402	1.038723602	1.154516117	0.893511199	0.841588902	0.628926653	0.486631256	0.877000821	1.397333271
Q31MT5	0.934975003	1.011346556	1.089933497	1.091691679	1.11532131	0.996322642	0.906567196	0.902194136	1.026124365	1.193438379	1.11660611	0.933684179	0.866961876	0.924911118	0.8830799	0.961169542	1.02447178	1.031098132	1.111987742	1.233388799
Q31MT3	0.958958913	1.060229783	1.07176606	1.08517555	1.200328174	0.95191901	0.891866805	0.816770418	0.974989638	1.15425031	1.172195366	0.974989638	0.802232034	0.828323533	0.776604674	0.954333128	1.188502227	1.163054323	1.189597383	1.568555898
Q31MT1	1.184131679	0.982878873	0.99907939	1.063898018	1.000921458	1.057547785	1.163322157	1.225462426	1.074979049	0.853100114	0.774283492	1.069054879	0.901778756	1.060473938	0.954772716	1.08742672	1.079940927	1.14130048	1.097994084	0.992201776
Q31MT0	1.061695557	1.053416217	1.003459849	0.942323453	1.15212606	1.040638765	1.066105049	1.142878335	0.964495043	0.784332119	0.898255738	0.997700064	0.873373479	0.943191764	0.975663369	1.157177551	1.053658803	1.04761088	1.050993427	1.06071815
Q31MS9	0.639145889	0.944060876	0.995405417	1.113268703	1.411887197	1.022115561	1.08517555	1.094964401	0.974765164	0.64491132	0.609677264	1.077705254	0.97543874	1.146832521	1.36489738	1.223770556	0.963385266	0.918967177	0.977912506	0.816582371
Q31MS7	0.618728328	0.9525768	1.01227847	1.018122417	0.788133885	1.359565076	1.387075178	1.150005719	1.118149825	0.698714893	0.500610553	0.906149802	0.960284679	1.113268703	1.053901445	1.168422738	1.302866748	1.274089686	1.07820167	0.674683361
Q31MS6	1.594777134	1.178691088	1.303767047	1.379113469	1.069547311	0.880846027	0.640029512	0.582639602	0.741139568	1.205868637	1.623304528	1.254584738	1.112756142	1.115064527	0.926189813	0.766831598	0.709577768	0.653280959	0.83061544	1.327700137
Q31MS3	1.164126029	1.065859597	0.956092695	1.065368864	1.019295249	0.904065716	0.890430444	0.906149802	0.996322642	0.884911828	0.989008445	1.088930093	0.894128628	1.077953433	1.051235455	1.006931669	0.885319439	0.773392578	1.034903844	1.187134701
Q31MS2	1.035618977	0.999539589	0.970063134	1.088178147	1.425279373	1.081932085	1.117635016	1.109685727	1.055844592	0.829468695	0.723435806	1.063653075	0.906567196	1.108664139	1.249108029	1.267943787	1.019999597	0.941239187	1.043277881	0.980844136
Q31MS1	1.054872571	0.925550245	1.197016123	0.898876445	0.670038874	1.1137815	1.147624999	1.114807803	1.105859619	1.268235776	1.297776782	0.782348042	0.786683425	0.748341793	0.751969109	0.991060119	1.023292992	1.072012872	1.150270548	1.314316621
Q31MS0	0.834833754	0.951261675	1.022115561	0.850158693	1.09774129	1.070286383	0.928111171	0.906358475	0.934759742	1.27438309	0.980618314	0.859607112	0.764187624	0.806491882	0.884300764	1.045682885	1.084675923	1.207813835	1.183041556	1.337519123
Q31MR9	1.014612013	0.947109079	0.950604794	0.970509967	1.095973366	1.028489826	1.077209066	1.17543874	1.025179705	0.892894196	0.841007754	1.039202062	0.935836544	1.04930079	0.970063134	1.005078539	0.915377008	1.016248693	1.077209066	0.978813611
Q31MR8	0.987643023	1.015546936	1.038245363	1.165467051	1.066841742	0.966718434	1.032285911	1.032523631	0.954333128	0.89227762	0.840427007	1.073989412	0.853100114	1.123828393	1.009485302	1.190419411	0.899497582	1.031335578	1.000230285	1.108153698
Q31MR7	0.86976114	1.222925498	0.972747224	0.995634644	1.577248053	1.052688794	1.222925498	1.169230135	1.094712306	0.846642372	0.737564491	1.015079367	0.898048931	1.073742146	1.045682885	1.108919448	1.001613109	1.011812406	0.95873813	0.866562717
Q31MR5	0.884300764	0.960063591	0.938209876	0.859409203	1.22123713	1.077209066	1.073742146	1.050751455	1.037050726	1.24939568	1.005541502	0.90302547	1.023057397	0.887564657	0.962720013	1.083677359	0.986733789	1.161983604	1.062918583	1.044239219
Q31MR4	1.328923557	0.863376056	1.010415501	0.948418463	1.028253035	1.115835052	1.11660611	1.166003892	1.083677359	0.898669495	1.040878409	1.004384496	1.051719679	1.111987742	1.189597383	1.042557459	0.850354472	0.865565624	0.943843523	0.754223396
Q31MR3	0.888177976	1.058278566	1.075969597	1.16251884	0.997240712	0.936052053	0.841007754	0.779830111	0.947981801	1.022115561	1.205591008	0.88511561	0.860201113	0.93648322	0.922359022	0.841201426	0.918332596	1.01648272	1.066105049	1.352383925
Q31MQ7	0.951042664	1.038484455	1.091943079	1.085425449	1.054629706	0.968054928	0.921934357	0.906358475	0.988325498	1.255740785	0.803896245	0.820540459	0.613762005	0.647738931	0.82224265	0.628347657	1.394761658	1.407019123	1.462513892	1.399587323
Q31MQ6	0.641652661	0.670965206	0.779471068	0.773214518	2.284020513	2.356676656	2.302501915	2.84708216	1.900203003	1.975604469	0.575307453	0.809841447	0.591561634	1.148682488	1.324341535	0.614893639	0.659933234	0.603670565	0.76207901	0.438026111
Q31MQ5	1.044720219	0.989464005	1.017653663	0.992201776	1.080687181	1.045682885	1.098246935	1.146568484	1.023528641	0.850158693	0.922359022	1.013677951	0.922146665	1.031335578	1.004847138	1.169768709	1.044239219	1.01601472	1.027069896	0.864569678
Q31MQ4	1.075721875	1.130836975	1.163322157	1.035618977	0.832146901	0.949073834	0.802047335	0.897015608	0.97588805	1.100525221	1.064388074	0.961612278	0.954333128	0.854082847	0.974092052	0.987415636	0.941022484	0.97364357	0.947763545	1.014845663
Q31MQ3	0.933684179	1.120469399	1.201157618	1.034665576	0.533457715	1.0752266	1.073742146	0.988780744	1.084426196	1.24652215	0.942974611	0.85329657	0.791224998	0.723435806	0.874178256	1.061206741	1.123828393	1.272330681	1.110196874	1.197843278
Q31MQ1	1.059985685	1.046887466	1.045682885	0.956533093	1.017419366	0.938858192	0.950604794	0.981747943	1.063163358	1.132661138	0.889815568	0.997929819	0.81959632	0.987643023	0.969616506	1.169230135	1.124087193	1.14130048	1.12176013	1.128495938
Q31MQ0	0.951042664	0.842558375	0.99655208	0.879427415	0.877808941	1.136056681	1.119695673	1.109941271	0.960505818	1.212550961	0.815830617	0.994489037	0.827751545	0.788133885	1.022350939	0.816958508	1.048576209	1.198671005	1.264736347	1.30136763
Q31MP6	0.987870462	0.957194071	0.94558375	0.951480736	1.110964035	0.994260074	1.091691679	1.146040591	0.998619403	0.781627805	0.872971368	1.015546936	0.927256743	1.108664139	1.037050726	1.121501865	1.117120445	1.01601472	1.060229783	0.874580923
Q31MP3	0.736715827	0.97701223	1.104587184	1.169499391	1.256029964	1.064143018	1.03038612	0.954992586	1.057304304	1.162786551	0.959621567	0.844306242	0.807420924	0.76948472	0.93734615	0.960727008	1.150270548	1.247383514	1.215626055	1.066350557
Q31MP2	1.059253725	0.85388621	1.025888119	0.939506956	1.148153621	1.098499845	1.180048888	1.243082636	1.086175494	0.970957007	0.830998041	1.096983259	0.958958913	1.151065401	1.123828393	1.084925707	1.172735306	1.00461579	1.137889264	0.935405674
Q31MP0	1.035618977	1.014378417	1.162251191	0.927470276	1.027779616	1.112756142	1.10407862	1.096983259	0.993573501	1.131618399	0.981747943	1.131618399	1.023292992	0.951699848	1.024000102	1.105605015	1.129275744	1.08517555	1.054386896	1.157710574
Q31MN9	1.050751455	0.963829024	0.93648322	0.986961019	1.066841742	1.004384496	1.125122993	1.220393821	1.048576209	0.742335107	0.830424206	1.144458371	1.071025966	1.129275744	0.991516624	1.134227049	1.090686657	0.950604794	0.95191901	0.865167108
Q31MN6	0.935405674	1.088930093	0.951261675	0.944060876	1.182224622	0.992430265	1.137365368	1.061451121	1.053416217	1.006468066	0.82603795	0.845278845	0.94754534	0.762956891	0.969170084	1.521948651	1.117377701	1.223770556	1.540281148	1.327088849
Q31MN0	1.006236345	1.034665576	1.107388477	0.984237709	1.053901445	1.007627473	1.00855596	1.005541502	1.014378417	1.245374589	1.011812406	0.927256743	0.819030359	0.882876587	0.954992586	0.982426345	1.025179705	1.042317429	1.097235878	1.204203818
Q31MM8	0.582103218	0.939506956	0.936267611	1.032999235	0.803711162	1.090184492	0.982426345	0.944060876	1.074979049	1.074484117	0.650578939	0.888177976	0.860201113	1.392515378	1.073000687	0.912851219	0.917275935	0.993344748	1.025415788	0.845862945
Q31MM6	0.999539589	0.826418442	1.035857465	0.820351544	1.153718881	0.990831945	1.032999235	0.934114256	1.027306415	1.212271793	0.934329368	0.793414257	0.647888095	0.708108814	0.746964565	1.040878409	1.331680376	1.075969597	1.226874105	1.416119816
Q31MM5	0.956312869	1.009020524	0.933469215	0.958517398	1.019295249	1.015313124	1.091189052	0.809468587	0.941022484	1.049542429	0.862581223	0.921722099	0.851138038	1.097994084	1.0752266	0.761026886	1.007859514	1.021880237	1.025651926	1.08742672
Q31MM4	0.987643023	0.929180314	1.002997845	0.88838251	1.04761088	1.102046704	1.091943079	1.174897555	1.040878409	1.094712306	1.055601503	0.9103324	0.860399204	0.864370626	0.954992586	1.087927613	1.089682559	1.138413402	1.185495746	1.328617596
Q31ML7	0.949729657	0.994718053	1.07969229	1.032761406	1.258345789	1.040159644	1.011346556	0.862382629	1.037767343	1.173545682	0.934114256	0.994260074	0.925550245	0.943843523	0.935621084	0.949510999	1.008788215	1.135272192	1.198119123	1.454454032
Q31ML5	1.142615208	1.07820167	0.968054928	0.852903703	0.988325498	0.795060175	0.828514283	0.79652608	0.970286525	1.634556737	0.806677605	0.838880308	0.813766861	0.918544075	0.94667302	0.974989638	1.064633187	1.092446053	1.120985513	1.435158938
Q31ML3	1.194263062	0.838687171	0.944495733	0.946891025	0.904482149	0.893305484	0.982200159	0.977687359	0.934759742	0.90740256	0.802971258	1.676100285	0.674062241	0.848594085	0.875185271	1.169230135	0.799650108	1.077705254	1.197291778	1.264736347
Q31ML1	0.975663369	0.989464005	0.918967177	1.073989412	1.268527831	1.018122417	1.115578151	1.077953433	1.012045411	0.758926993	0.700809532	1.014144874	0.828895916	1.062673865	1.188775922	1.283512197	1.006931669	0.894540484	1.057060878	0.996322642
Q31MK3	0.979489985	1.017653663	1.135533628	1.334750217	1.293004392	0.929822391	0.906358475	0.879022517	0.969393269	0.982652583	0.875185271	0.900948569	0.828895916	1.018356876	0.972523266	1.009020524	1.012511583	1.0752266	1.07176606	1.249683397
Q31MJ7	1.068070697	1.130316325	1.022586371	1.110708256	1.130836975	1.1347495	1.146568484	1.167347076	1.089682559	0.913692374	0.917064749	0.880846027	0.883893622	0.9132717	0.982426345	1.11866487	1.078946722	1.161448614	1.189871329	1.127716669
Q31MJ5	0.940372673	0.870763066	0.876193445	0.948200107	1.074731554	1.060229783	1.16251884	1.228287409	1.009252886	0.765596607	0.918121167	1.073989412	1.016248693	1.081184971	0.98107001	1.072012872	1.063653075	1.026833432	1.029911719	1.005309994
Q31MJ4	0.943408967	1.075721875	1.117377701	1.148682488	1.090184492	0.94080583	0.88328326	0.89002048	0.914955559	1.222643941	1.000921458	1.040638765	1.030623403	0.953893743	0.968277856	1.018122417	0.97588805	1.050509538	1.000921458	1.352383925
Q31MJ3	0.774996962	0.92853868	1.073494936	0.93454453	1.22489821	1.104587184	1.1137815	1.046646439	1.050751455	1.170307532	0.813017699	0.902194136	0.808537189	0.841976558	0.926829823	1.054144143	1.276732754	1.248820445	1.239081863	1.293004392
Q31MI9	0.915798652	1.008323758	1.327700137	1.092697627	1.181952436	1.026124365	1.140249788	1.081682989	0.979941161	1.012977969	1.16385801	0.88879172	0.859409203	0.508861976	0.737224908	0.941239187	1.314922025	1.237086307	1.414490386	1.390913108
Q31MI8	0.883690121	0.914323748	1.000691014	0.908657049	1.104587184	1.039920166	1.081932085	1.043518133	1.029200527	1.193163612	0.93799387	0.874580923	0.847227414	0.862779862	0.903857571	0.986279486	1.20503594	1.226026903	1.231402412	1.236516739
Q31MI6	1.039920166	1.15425031	1.032285911	1.147360779	1.009020524	0.994947122	0.993573501	1.002305238	0.988553095	0.868760367	0.869360693	0.903649474	0.824707606	0.939290652	0.986279486	1.043758439	1.033475059	1.07944371	1.169499391	1.243655228
Q31MH8	0.88879172	0.979715547	0.996093257	1.083926914	1.161716078	0.979489985	0.966941055	0.931536765	1.003228821	1.090184492	1.021880237	0.864569678	0.713674205	0.855263622	0.871364776	1.00461579	1.171925489	1.118407318	1.193988104	1.275263706
Q31MH1	1.105859619	1.037289544	1.018591388	0.985144643	0.804637002	1.077209066	1.194813167	1.328311706	1.058034916	0.923421538	0.96783205	1.040399177	0.897015608	1.21310949	1.038484455	1.096478196	1.193988104	0.969393269	1.16385801	1.180592446
Q31MH0	1.14709662	0.963163464	0.985825392	0.953674126	1.057791322	1.066841742	1.119437883	1.156644774	1.026833432	0.866163742	0.9421065	1.029674601	0.922146665	1	1.000460623	1.148682488	1.065859597	1.068562675	1.059741642	0.952138223
Q31MG8	0.904273908	0.900119147	0.950604794	0.831572272	1.043518133	1.076217377	1.095721037	1.025179705	1.00716355	1.188228596	1.127197456	1.043037686	0.809841447	0.771969248	0.915377008	0.916642522	1.087176359	1.284103412	1.209205183	1.446771683
Q31MG6	0.848008099	0.897842171	0.890430444	0.866961876	0.973195294	1.011113712	1.033951101	1.093452697	1.018122417	1.041357862	0.852511017	0.669730381	0.772324834	0.673286645	0.715484121	1.296283521	1.324646511	1.315830655	1.39508285	1.540281148
Q31MF9	0.981747943	1.062184599	1.14709662	1.057304304	1.232253329	1.097488555	1.066841742	0.963385266	1.058766033	1.229985524	1.020704431	0.831189407	0.756832895	0.736885482	0.798178453	0.918121167	1.160379373	1.215346179	1.187134701	1.227156635
Q31MF7	0.826608754	0.91748717	1.015780801	0.914744907	0.68992201	1.055115493	1.095973366	1.043998801	1.064878356	1.235662879	0.998159627	1.244801205	0.97678729	1.1012857	0.993344748	1.052688794	1.068070697	1.097488555	1.036811964	1.167078316
Q31MF6	0.828705078	0.870161772	0.756136147	0.910542036	1.657677337	0.977462264	0.990831945	0.970063134	0.944060876	0.955432478	0.680142636	0.76948472	0.614327561	0.937777913	0.826228174	1.288249552	1.151065401	1.056330939	1.135795124	1.543476423
Q31MF5	1.003459849	1.046887466	1.106369004	0.982200159	0.853493072	1.080936047	1.031810635	0.913482012	1.065368864	1.272330681	1.068562675	1.059741642	0.991288345	0.938858192	0.896809087	0.943843523	1.164930457	1.054629706	1.111219874	1.338135215
Q31MF4	0.950385934	1.056817509	0.942323453	0.997011115	1.145249208	1.044479691	1.072753648	1.08943168	1.030623403	0.807606861	0.867760745	0.973867785	0.924485279	0.904065716	1.022115561	1.239081863	1.115835052	1.116092012	1.172465305	1.063898018
Q31MF3	0.856446029	0.987415636	0.989236199	0.873976993	1.086425624	1.007627473	1.026833432	0.986733789	1.073494936	1.248532926	0.953893743	0.899290488	0.789223485	0.75718151	0.800940031	1.13057662	1.27320988	1.291814039	1.297477992	1.358000719
Q31MF2	0.908866299	0.949073834	0.928752509	0.996093257	1.074731554	1.012977969	1.088930093	1.080936047	1.056574196	0.902194136	0.816770418	0.947763545	0.774818533	1.049784123	1.010415501	1.191516333	1.183586492	1.071519305	1.093452697	1.319167673
Q31MF1	1.020939484	0.933469215	0.963607119	0.946455066	1.08742672	1.021880237	1.107643492	1.171116231	1.053901445	0.899911911	0.847032355	1.068316657	0.94080583	1.028963572	1.018356876	1.226026903	1.021409752	0.97364357	1.050751455	0.881454704
Q31ME5	0.956092695	0.938209876	1.115835052	1.009020524	0.984691071	0.932395138	0.88165769	0.947763545	0.941022484	1.080438372	1.095721037	1.055844592	0.810214479	0.961390884	1.116092012	1.041118108	0.992430265	1.149211597	1.123052348	1.160112216
Q31ME2	0.885523315	0.793414257	1.10713352	0.863574878	1.088679387	1.067824793	1.041357862	1.07969229	1.038245363	1.1956388	0.72177195	0.921722099	0.76207901	0.928966387	1.035380544	1.211155763	1.04761088	0.985598423	1.141563305	1.185222807
Q31ME1	1.187134701	1.161983604	1.44045601	1.136318298	0.215426934	1.117892391	0.980392545	1.06194005	0.970286525	0.689286861	0.881454704	1.10153931	1.100525221	1.110196874	1.142352141	1.277026766	0.913902783	0.967609225	0.992887401	0.651478368
Q31MD9	0.94863687	1.036334604	0.850354472	0.857630071	1.119180153	1.005078539	1.062673865	0.999539589	0.990375755	1.113525072	0.953235044	0.812643377	0.721938163	0.667421204	0.772502689	1.06194005	1.260956196	1.415467819	1.131357864	1.206979795
Q31MD7	0.845862945	0.921297728	0.921085615	0.876193445	1.207813835	1.041118108	1.098246935	1.026360666	1.019060575	1.167615899	0.980844136	0.891250938	0.828323533	0.878415519	0.901156044	0.998159627	1.142089135	1.142352141	1.159845121	1.197567496
Q31MC9	0.966495864	0.922783882	0.922146665	0.877808941	1.102808234	1.094712306	1.148682488	1.083677359	1.054144143	1.088679387	1.010880921	1.03086074	0.873976993	1.053658803	0.921934357	1.124087193	1.173275495	1.142615208	1.156911132	1.085425449
Q31MC8	0.54275021	1.159578088	1.25660852	1.158510569	0.686119875	1.148947012	0.814704284	0.632994593	0.914113241	0.92939429	1.051961874	1.037050726	0.801678063	1.180864319	0.950167125	0.817334818	0.840427007	0.713345622	1.741004926	1.137627286
Q31MC7	0.844111856	0.898255738	0.890430444	1.004847138	1.142089135	1.021174591	1.104841554	1.136056681	0.927256743	0.825657633	0.771080997	0.97678729	0.805749417	1.068808749	0.986052413	1.178962523	1.14130048	1.006004677	1.193163612	1.327088849
Q31MC6	1.145512941	0.970509967	1.106878623	0.970733461	0.951042664	1.051719679	1.017185124	1.068070697	1.005078539	1.194263062	1.045201441	0.990603824	0.821296553	0.833297349	0.940156169	1.034189204	1.054386896	1.032285911	1.022350939	1.110452535
Q31MC0	0.798546113	0.821674861	1.033475059	0.88695176	1.493482025	0.94362622	0.969170084	1.190419411	1.032999235	1.226309238	0.995176243	0.9103324	0.85782757	0.96894695	0.943408967	1.011113712	0.977462264	1.016248693	1.205591008	1.108664139
Q31MB6	0.838108027	0.98107001	0.954333128	0.925550245	1.051235455	1.067578945	0.955432478	1.011812406	1.037289544	1.189323499	0.992430265	1.025179705	0.934329368	1.003922066	0.986506611	1.042317429	0.974989638	0.986052413	1.060962417	1.070286383
Q31MB4	0.940589226	0.920449572	1.070532854	1.018825954	1.113268703	0.953893743	0.900741142	0.974540742	0.926403101	0.832913689	0.877202781	1.023057397	1.009252886	1.026124365	1.064143018	1.018591388	1.009020524	0.990375755	0.954333128	0.877404788
Q31MB3	0.833873169	0.937562007	1.038006325	0.920025787	1.148418024	1.000691014	1.031098132	0.986733789	1.000921458	1.203095216	0.925976575	0.843334758	0.806491882	0.821296553	0.884911828	0.997929819	1.127716669	1.215905996	1.208926785	1.241938242
Q31MB1	1.019295249	1.094460268	1.053901445	1.064388074	1.052688794	0.898048931	0.945148392	0.989008445	0.948200107	0.691990289	0.846057734	1.083677359	1.026597022	1.213668276	1.258056077	0.66389592	0.346019042	0.541377248	0.679672972	0.653280959
Q31MA9	0.472824531	0.518800039	0.274789415	0.611504983	0.710231614	0.916853611	1.063163358	0.93454453	0.932395138	0.972971233	0.985144643	0.955212507	0.917275935	1.093200949	1.076465214	1.156644774	0.926403101	1.221518363	1.035142167	1.107643492
Q31MA8	1.009252886	1.036811964	1.173815932	1.004153254	0.352208636	1.123569651	1.083677359	0.905107159	1.118922482	1.327088849	0.954333128	0.97364357	0.916009547	0.872167702	0.963385266	1.059253725	1.175980174	1.267068225	1.21646607	1.093452697
Q31MA7	0.804822298	1.490733462	1.249108029	1.115835052	0.628926653	0.638410469	0.608835546	0.494652263	1.578337954	1.308579161	0.838687171	1.220955962	1.138937782	1.58927847	1.055844592	0.909703781	0.701293801	0.559499883	1.09774129	0.961169542
Q31MA5	1.285582642	0.880846027	1.247096327	1.460494749	1.824315718	1.22489821	1.070779382	1.011113712	0.433111784	0.390121603	0.886339287	1.113268703	0.966495864	1.307976677	1.232537098	1.354877404	0.99884937	0.945801503	0.516297474	0.318713163
Q31MA3	1.021409752	1.008323758	0.953015579	1.108408889	1.250546946	0.984917831	1.082430448	1.048093433	0.986506611	0.757355877	0.684541843	1.147624999	0.871766147	1.069793611	1.10357029	1.159311116	1.026833432	0.9421065	1.053173687	0.977237221
Q31MA2	0.95873813	0.938642037	1.037289544	0.938209876	1.231969625	1.026597022	1.031098132	0.958517398	0.966718434	1.209483645	0.985825392	1.046646439	0.930679183	0.85427953	0.926829823	1.07944371	1.074484117	1.226874105	1.147624999	1.310690042
Q31MA0	1.011113712	1.000230285	0.95411341	0.975214163	1.122535282	1.02447178	1.057060878	1.083427862	1.00461579	0.849571627	0.879629934	0.923421538	0.834641548	0.936698878	1.026124365	1.160379373	1.091691679	1.078698314	1.14788928	1.124087193
Q31M98	0.844500673	0.970509967	0.992658807	1.030148893	1.232253329	1.037050726	0.969393269	0.991060119	1.094460268	1.124346054	0.900326431	0.958517398	0.827370439	0.949073834	1.008091609	0.943191764	1.080189621	1.020234487	1.087176359	1.048576209
Q31M96	1.017419366	1.032999235	1.119953522	1.01976476	0.798913942	1.095721037	1.063408188	0.990831945	1.11532131	1.314922025	1.067578945	0.819030359	0.822053343	0.74679259	0.767714954	0.827942164	1.133704838	1.197016123	1.222081022	1.282625884
Q31M95	0.993116048	0.946237161	1.027069896	1.011579454	1.070039969	1.007859514	1.016248693	1.068808749	1.041357862	0.937562007	0.947763545	1.028726672	0.938425931	1.021174591	1.029674601	1.044479691	1.107643492	0.950385934	1.055115493	1.025888119
Q31M93	0.617731859	0.715319394	0.814704284	0.704368621	0.9132717	0.944930789	0.96738645	0.942540456	1.063653075	1.096225752	1.166272405	0.690239804	0.823948372	0.881251765	1.120727426	0.587759964	0.550173921	0.670810729	0.805378441	0.783610055
