ID	LD6.5	LD9.5	LD11.5	LD12.5	LD14.5	LD17.5	LD21.5	LD23.5	LD24.5	LD26.5	LD30.5	LD33.5	LD35.5	LD36.5	LD38.5	LD41.5	LD45.5	LD47.5	LD48.5	LD50.5
Q31QD7	433.982448881485	443.83656593494	477.790315494167	409.010630951458	512.991092283221	539.33102587718	514.963046005869	477.330867549847	476.184096819155	572.959597030318	493.903220053857	437.877646591331	391.256079831479	389.549803704133	404.379079897429	465.084383031924	552.917920407141	541.789017653651	535.215479935274	585.961676409221
Q31QD6	307.543031312215	461.625076297582	486.717672109581	448.032151187517	404.379079897429	473.100972888734	443.622421898745	429.289552777144	438.93611194494	469.132753368332	519.053217148592	462.292693939719	437.454942588654	409.803984061367	480.555908425934	539.072914994665	468.906962404459	509.191044323872	462.515438069267	462.626848525131
Q31QD3	505.781979545193	501.912723453306	517.934631836161	482.524137968264	533.552182267062	481.134000001023	502.877366361131	521.672281802294	504.085671407766	487.888725571871	384.006332202549	461.847512809347	358.788638655035	480.093914443172	472.077517275402	527.453725736345	602.686896367301	547.260782911987	549.490633309535	573.507163042325
Q31QD2	355.304158124545	353.573916175495	418.52672545599	391.636213738853	526.948557181999	572.139192628761	514.099422528406	359.66478496391	513.114126681014	575.977460508244	445.875863010144	432.517222342555	576.940900332209	299.688390236372	539.33102587718	555.169957920706	448.248326772634	548.177899605881	490.121168468417	450.63283946887
Q31QD1	387.75639056041	493.666024735313	361.687593432495	331.14128693403	431.36928227304	535.471814068335	507.483764648527	470.489684753908	480.093914443172	524.304040946934	432.935376634202	429.912466072774	366.568405366804	408.911564820661	335.714985304345	416.909402708212	483.685523722542	526.065630566371	423.82436535535	460.292604682775
Q31QC8	422.902920982975	479.978482459434	489.885714198058	430.536241089444	572.412534748545	477.216071342132	470.263268773299	442.980580083743	481.018328378631	564.401625305969	485.432624495481	396.60994629511	350.222776461185	334.238431192926	370.878828886125	447.924101052461	542.957088348278	606.867368245702	602.399615591807	630.29065634984
Q31QC7	458.411228502904	508.092875735763	463.407441610265	505.781979545193	496.51959292969	486.016333885318	502.756688736148	498.550432716617	468.342940063694	402.911445234549	371.782845659601	446.737186934638	396.321378317699	456.977489994144	511.762305467486	556.365787085542	485.782769336922	442.873692929751	490.592402722081	482.524137968264
Q31QC5	562.247868495283	567.647174849372	628.19362592119	582.61519595504	477.790315494167	362.482047902099	273.611594557033	257.950262143918	426.497067008676	685.137519161469	565.616605022725	502.756688736148	420.251672368888	484.383640029545	387.097634168855	369.886811418998	357.652660466857	322.485402767836	505.05432068265	768.782393906878
Q31QC3	351.16492463521	501.431068341572	514.839586127199	499.868748044692	435.242121696402	462.070052023393	435.242121696402	459.074403048758	490.828182216328	562.516654057219	331.872373607452	453.794573192028	387.379828247109	439.254126622429	405.458571831283	529.605891639798	682.701851926447	619.725165592133	657.394432776026	692.166570348703
Q31QC2	509.435391144554	488.827511468853	481.249698032573	410.300572573757	538.557049264209	470.829503614624	458.853242979624	456.867379944775	434.192152755749	569.956981906709	533.935578683548	454.01340289751	379.274828843759	396.995013335361	418.931988166131	473.442596375238	492.955093139927	482.872272779357	493.42893847681	616.045849543258
Q31QB4	386.252221272916	470.150100152202	416.102973152691	436.716146397369	585.262966874283	505.296761642439	511.394220982918	514.099422528406	460.958380530679	423.721888530721	415.097022898556	449.005725281284	391.066144189994	437.560582154467	474.354747169337	641.640585170441	538.041658898593	564.266783080259	603.693421754207	481.828588729217
Q31QA2	420.55677639159	461.40274199904	471.169557712469	436.716146397369	523.676277169309	472.418433583346	478.020198410333	438.089144821155	485.666027654578	543.08702336121	454.341836476836	392.874069165964	366.122136570375	382.051334626426	389.549803704133	459.517028359519	531.511869906455	555.568292628433	540.493997648106	545.953177964602
Q31Q90	358.08917254663	457.30797175038	501.310723765413	439.254126622429	503.239566005021	475.726127298616	490.710279020097	513.2371894442	474.354747169337	492.599995603268	334.893922141017	640.877809952873	553.31469844173	648.853760028196	567.647174849372	543.477008373526	469.35864850166	475.611700819112	479.863076884855	441.486393946981
Q31Q80	527.201083505742	521.422301027934	545.170058892425	581.503805670952	587.081285810107	457.087624985496	456.64723613916	478.480281641618	453.357215530145	386.3460696388	407.132264437467	448.680976757598	393.25569421264	404.281079914116	425.775918492605	501.671840633831	480.671473433578	509.802121915252	533.424442637642	527.706484851924
Q31Q78	502.998071862447	481.481174301264	497.116074081706	516.075466736172	401.643589004102	505.90335358945	529.605891639798	551.993169999448	499.388974340926	410.300572573757	442.873692929751	487.302861879434	438.406574584703	474.697236778407	484.26722014768	557.697395512135	486.717672109581	522.9239135177	521.797314982091	423.517005305884
Q31Q77	441.486393946981	457.748969474522	489.297552908887	480.324858127179	575.839952913823	435.662786814281	469.810750298567	442.339624931765	465.084383031924	386.533830926288	442.980580083743	440.847501643666	463.965778646213	456.537202382914	449.114024836164	548.571402415836	417.010311122298	513.2371894442	321.379021909748	461.625076297582
Q31Q76	424.953171500933	506.267643958339	465.981123104292	435.031934632361	555.169957920706	496.162033961707	531.511869906455	563.862441756292	511.1489723384	429.808587606544	452.59280881349	520.298811437075	429.600901587564	402.520931550017	383.539998803903	470.602931624361	796.170324068645	615.312524938235	616.486250126997	615.165960958901
Q31Q75	464.860455869915	463.07274759335	489.768028143792	448.032151187517	542.307861261186	482.988371349801	502.033206922073	496.281193060112	467.554398311101	487.537126270513	416.002274055634	489.062478147908	428.356794525916	455.218769680804	457.528419750369	529.859641587856	505.539314596621	518.431494710358	522.1725886263	524.429680559245
Q31Q69	419.337624027891	404.771306264754	466.430113022097	409.60550896978	555.435483907879	514.716154613921	504.327666346223	498.071872855996	476.642487908102	523.80177202031	426.393974459422	470.036957451205	504.085671407766	407.329600511856	567.782796145239	673.362694378087	432.517222342555	514.716154613921	430.016368991928	385.783303689267
Q31Q68	440.95392223587	462.738284901095	514.716154613921	498.789878193223	505.660632888211	459.738494090203	382.144215634639	402.520931550017	451.28526010783	542.567462304886	500.108800931928	433.772841351741	388.888159422259	467.104373545554	477.445689677661	474.126551993982	456.317210185427	464.52475879406	498.909642256967	572.549253002581
Q31Q67	412.592257080097	450.9589373049	501.912723453306	482.176243284884	541.400198556749	461.513896188261	434.192152755749	422.187561452119	441.273331708141	534.959264154365	508.336716380919	411.395081537268	392.111873482693	460.958380530679	411.59438118145	420.862091198497	480.555908425934	515.704403885467	492.955093139927	606.72274876288
Q31Q61	278.265203126582	361.070821733244	326.385943930624	300.873058108601	1097.02744216688	473.328695633599	479.517019594181	481.481174301264	458.853242979624	579.425459232434	388.604924138503	444.372358353123	393.828790544425	475.03996358084	417.717319490566	371.240185882256	450.415565947468	333.012635947906	561.576445000063	600.965194846469
Q31Q59	389.455217838063	381.958475136787	405.360322917205	385.221314364598	454.560918536493	466.093331703594	474.468884126222	455.438255702765	455.877530473885	536.369914212332	438.72422344645	554.904554687211	736.70640394007	413.392213946647	583.589343225345	628.792087760047	412.992051138325	579.840554463295	350.222776461185	366.657720649646
Q31Q56	350.222776461185	329.279822281073	328.232042366171	383.074201902408	508.336716380919	575.42762037431	669.534550498178	731.661820992902	522.047468394094	253.992297690762	329.360550675141	415.499124823748	354.957472393725	427.21937850581	531.257358983404	657.238180548223	650.398575454937	646.235723864476	486.483785271647	258.593951621853
Q31Q50	488.357902356515	549.35922378529	563.054597354592	526.065630566371	457.748969474522	476.184096819155	464.412911119915	412.492365907646	420.760296121388	511.1489723384	373.688070287141	409.307967258338	383.819734385183	425.364355731137	420.55677639159	546.345143663758	520.298811437075	602.543239840624	469.471634703944	641.640585170441
Q31Q49	444.050808760947	423.82436535535	440.741105504387	384.006332202549	515.828062810938	504.811991228194	525.939614379031	506.389129996987	491.064070770616	563.997191060891	491.654267032119	445.875863010144	401.25424270216	428.5639068793	431.786378731197	470.376463803554	527.58009062238	509.313203306988	533.296731862673	550.674680566555
Q31Q47	440.20949111279	453.247939325482	471.056180263402	411.993255809738	517.066222432423	442.873692929751	449.439073152698	431.995070743468	456.537202382914	692.002312722657	456.207252722303	400.573748150272	406.245375470042	396.321378317699	443.72948169038	429.808587606544	461.291613240859	492.955093139927	509.802121915252	696.61586300125
Q31Q45	445.553275146818	473.328695633599	441.912812837864	710.13091728594	258.271921774251	425.158715932834	470.829503614624	460.958380530679	501.671840633831	441.699554486575	433.982448881485	619.135051003396	465.644651848864	557.031207876991	608.02552279061	548.571402415836	560.369828672356	499.269099749966	605.422671892662	593.842425382907
Q31Q44	442.232884984375	599.248244039702	589.889348580189	548.833888415504	783.100214699081	481.018328378631	448.680976757598	435.137016182449	399.894349578435	563.862441756292	508.336716380919	509.068913217089	450.198392683054	486.483785271647	496.400379056734	531.257358983404	552.125185956208	456.207252722303	396.321378317699	485.549312381392
Q31Q43	412.292653009049	454.999384893948	487.185770031219	427.425967077563	526.822337546332	484.616559998866	482.292181444147	473.670476596933	483.569264740917	584.146704100569	448.680976757598	431.160877827154	409.903256085783	408.317644867899	436.821615770831	499.029433707986	560.102031497606	558.497833612229	555.701131670613	564.94130573906
Q31Q38	328.071123542361	439.997016722242	289.292010521057	344.030441242958	549.753542833846	581.365026035428	644.853847562121	756.687402099642	580.948877861661	441.060367770056	370.066991321944	542.048380036813	408.911564820661	460.181731702179	510.5363449207	676.890459029259	454.560918536493	497.713241871827	540.752762890865	471.39639085996
Q31Q35	412.492365907646	438.72422344645	454.780101342197	405.458571831283	511.88505670042	506.875354382091	524.178430678132	490.592402722081	507.483764648527	553.844162443195	471.39639085996	386.533830926288	348.601039471576	378.906074838134	405.556842752993	446.521706790679	615.165960958901	597.821071141023	612.533576797524	632.093499030096
Q31Q32	423.61943469184	435.978540085363	463.519057470691	409.010630951458	535.600025639186	492.245143084908	482.640155844059	465.196385248549	451.829633057027	533.552182267062	510.291490946375	439.572361865292	384.940610936588	411.096303975049	407.724545066207	462.8497467081	500.709416095268	503.118804751038	529.732751942073	576.665473356129
Q31Q30	348.090384170154	381.216368019599	411.59438118145	417.414176103306	409.010630951458	557.964085458488	611.804292793655	581.920337266566	660.37007290111	485.082721248927	429.289552777144	312.65520507553	302.658263872929	326.065880098107	388.699313892124	442.019479426483	669.057517967187	880.833779003409	710.29935000422	585.402644421175
Q31Q29	580.117444213286	478.940788886604	472.98715088551	494.259218436234	517.190195333438	497.593753148006	506.632186192343	531.130147048083	479.747697719433	404.575147843182	418.121836386527	485.666027654578	434.716835232465	516.942277896801	457.748969474522	523.174585820749	490.946112799835	492.00871118665	479.055981720745	400.573748150272
Q31Q25	452.265582719549	472.645841863608	474.240636132551	469.810750298567	534.575161048377	476.986558643235	479.632345452228	495.804721968255	459.738494090203	462.404053044443	466.093331703594	433.877632890151	377.618108033972	386.627743847891	426.600183032737	508.214781875645	517.066222432423	511.762305467486	531.766498203541	548.833888415504
Q31Q21	426.084840105794	485.549312381392	416.506002332759	438.089144821155	454.122855652283	554.374114525022	569.412684272518	599.534073289631	546.345143663758	377.434451414299	449.005725281284	505.418024181363	405.753453553658	525.309968215321	468.117512470271	594.976565200262	533.679951729049	399.312879098315	473.556523526036	426.497067008676
Q31Q17	361.775784858953	378.353580583835	287.722733367313	377.159125184265	1321.0557121256	486.83465636493	488.357902356515	443.943675121482	448.78920148653	434.087288347626	292.021374489758	513.976161207479	476.757152070027	580.67160566794	654.898707692609	684.812277177777	390.591687530012	350.222776461185	353.056395471145	425.364355731137
Q31Q16	230.234293073019	378.537660728151	320.827167343939	396.898713319322	690.361811048267	470.829503614624	551.069908774824	525.687669056761	521.797314982091	444.372358353123	325.346813503982	443.72948169038	364.697524381892	486.133156262311	515.210051348443	639.050729045339	490.356731309758	438.512433248714	551.201711991145	507.118634077172
Q31Q13	339.848779485278	519.177647319285	496.51959292969	393.828790544425	382.701950639599	500.94985631682	566.834105346883	559.968178637199	545.039644602183	377.067391996303	396.995013335361	480.555908425934	404.869419220575	546.475858724963	458.963810298671	432.308289713512	546.868185349277	410.897233699294	447.708074630181	414.293928232804
Q31Q12	427.012884811401	516.570616438518	524.178430678132	436.189163389568	480.902683654456	523.299965253949	513.606547926105	435.557584466748	475.268579346487	592.569013448139	535.856536811416	417.515200913311	360.806795199368	378.998231550739	364.697524381892	432.726251316119	538.041658898593	594.125764836119	537.784141733072	559.299378451661
Q31Q11	477.560538703691	467.892189046305	516.818362215628	459.517028359519	417.515200913311	422.289685176527	431.265067823635	473.8984619662	481.596952538404	535.087357373065	396.706179799196	400.088351741173	352.281453945795	424.850434497193	429.912466072774	409.506305413551	436.927109597216	513.114126681014	514.346029777378	520.797852577738
Q31Q10	387.097634168855	399.603513836858	438.406574584703	400.282443401613	513.729723661799	505.660632888211	498.909642256967	528.71868527342	460.625377677984	443.72948169038	416.002274055634	496.63883418992	449.005725281284	510.5363449207	477.101302032634	464.972406735399	495.923798415778	481.94444668289	484.733060086321	468.342940063694
Q31Q09	463.854059594448	525.813627046142	507.605530428626	509.435391144554	56.2851937068657	458.300788339061	407.527027062063	293.975223267514	473.556523526036	533.807750534544	462.626848525131	357.739922682204	318.472125800705	299.910183147178	301.467030879678	455.877530473885	481.828588729217	632.695554470656	518.183006053418	511.0263903197
Q31Q05	521.047545785712	477.216071342132	452.59280881349	442.766830228682	534.063436176061	462.404053044443	479.171201453102	508.94680998664	464.52475879406	434.401952974534	436.189163389568	479.517019594181	415.398564619298	470.036957451205	443.087492179718	521.547276987889	485.432624495481	458.742701091618	484.616559998866	475.611700819112
Q31Q04	430.224245743714	508.702688132858	469.810750298567	510.291490946375	596.539422483352	536.241525602311	404.673215805623	358.526187867577	512.376345286073	474.354747169337	353.660239398563	413.99314944329	382.237117672366	433.877632890151	643.781033232738	476.184096819155	382.608941009006	411.893502551779	546.606604107795	349.112400484382
Q31PZ6	524.178430678132	523.676277169309	519.67565556844	538.428157413012	337.858618604516	501.792268349931	508.336716380919	503.48117116387	471.39639085996	410.002551095948	456.097319712104	450.9589373049	397.187679879393	409.60550896978	448.572776481589	542.437647111282	511.1489723384	530.367493117017	526.569985816466	498.191471617975
Q31PZ5	415.901597455266	461.736281837944	474.468884126222	414.293928232804	523.927295725762	465.756783176927	480.902683654456	461.40274199904	511.394220982918	594.551017811588	477.445689677661	416.909402708212	379.64392225597	395.265000754737	398.828933725723	463.742366462782	577.767942724502	581.365026035428	599.105378809645	630.590784202518
Q31PZ4	257.821701874371	491.772387859374	161.514605735454	335.961673247966	262.552718130915	493.191961278348	498.789878193223	471.056180263402	499.508876319162	581.365026035428	528.972026857648	500.94985631682	415.70031516801	389.928365288497	510.903836666392	518.183006053418	558.764892308675	573.644133161477	600.10612645968	626.699880426117
Q31PZ2	431.890712510871	475.268579346487	469.471634703944	396.706179799196	544.257786811823	505.175527468907	506.389129996987	451.176460735185	442.659991980538	576.527807306761	521.422301027934	431.36928227304	405.851792454496	381.958475136787	376.425850952266	476.871842152052	577.492134771867	580.255936771483	574.878286415902	621.794852761222
Q31PZ1	606.433610054224	468.681275610043	475.03996358084	480.787065339438	516.075466736172	422.698414822225	455.328500220793	478.480281641618	413.19208632646	353.919327419919	611.22147006684	531.766498203541	344.619725410398	465.420466953037	417.212197396776	420.150017651562	572.822783898938	558.63134755511	635.260485730376	613.70217860966
Q31PZ0	473.214821301117	406.048538724359	470.263268773299	441.379850601099	517.562285206949	445.338340303062	542.437647111282	516.818362215628	459.406333885267	472.98715088551	476.29865485539	470.263268773299	436.189163389568	530.621594209063	432.830801748699	451.720708485411	399.216045519475	500.94985631682	457.30797175038	504.327666346223
Q31PY8	351.593963412365	313.425002683798	514.716154613921	318.237515156223	351.16492463521	387.097634168855	331.14128693403	304.07856501092	386.815635224934	930.115930014653	392.30229084678	288.720443964194	319.333752452398	439.890816206354	343.778181456086	350.822049158999	332.931066862312	382.330041717725	340.764618758425	746.720331610821
Q31PY5	533.679951729049	439.4662591611	445.230910294158	445.553275146818	523.5508106837	461.513896188261	519.800229522325	554.241580655333	470.036957451205	362.305360365751	370.788541355026	554.639273718336	496.63883418992	568.054131169026	572.275848283311	633.599678347939	400.67089423748	421.065751288078	398.442177966544	285.242481605113
Q31PY3	577.630022853784	484.616559998866	478.595368839127	414.093385891027	351.765717326777	515.210051348443	490.23893619545	453.138688062802	516.199211246877	789.422244313468	563.189160816969	434.82184391284	388.699313892124	346.393286692342	370.247254364832	401.546218928111	546.999021207927	535.087357373065	537.655427410104	759.558821906618
Q31PY1	503.48117116387	485.782769336922	471.39639085996	486.250005537521	509.679850448686	474.811452962766	497.474292300519	518.058804762094	485.082721248927	415.398564619298	421.779301791619	492.245143084908	398.538833528098	462.961234435205	506.024755999099	550.542998636736	439.148097277009	428.978418663395	481.596952538404	504.206655183357
Q31PY0	555.169957920706	474.811452962766	448.356451733637	410.797732795509	519.551110469005	445.768308780386	543.737147870611	581.920337266566	468.117512470271	385.408557739156	522.548120982444	668.580815061611	439.890816206354	595.544418825152	517.190195333438	294.774724331562	297.919551303101	310.585583440277	342.938573684293	339.931941923396
Q31PX8	371.963899020991	611.512814429236	456.207252722303	402.423359492874	762.982401451895	416.102973152691	490.946112799835	458.853242979624	446.306326414649	413.692578014571	252.034404399385	328.473559494494	294.629209871724	519.800229522325	593.276138701383	515.951750590859	320.984749321747	303.928766887864	372.598242591392	447.924101052461
Q31PX7	432.935376634202	433.982448881485	480.209372836067	431.577782574388	544.257786811823	514.963046005869	498.909642256967	464.636632388304	456.537202382914	523.80177202031	465.756783176927	421.779301791619	374.23411483822	385.689584923879	351.508116043197	504.44870587448	617.220927467772	526.569985816466	537.398087772811	568.189845875062
Q31PX6	477.445689677661	491.418107050375	471.509846558384	472.418433583346	478.365220853266	486.366881710946	514.469376194481	535.856536811416	465.532546440901	410.598799945186	424.747720968261	462.404053044443	418.729310105975	445.768308780386	481.481174301264	552.257232234594	501.551440305006	496.63883418992	485.432624495481	441.379850601099
Q31PX5	456.537202382914	470.829503614624	391.921543660074	407.527027062063	706.435192346977	481.94444668289	467.216840856791	478.710482445795	473.8984619662	564.401625305969	454.780101342197	412.892068022881	394.785712686041	405.556842752993	421.065751288078	500.348963857323	541.270651856249	557.297591183678	511.0263903197	586.941221417958
Q31PX4	419.743634019388	464.636632388304	491.064070770616	436.189163389568	522.297737223898	477.905243747671	474.240636132551	462.626848525131	483.801809602384	555.966902187026	484.733060086321	432.830801748699	397.573279504327	354.351539208486	398.055778730997	502.998071862447	534.191323012083	571.04708249709	529.098741420496	567.647174849372
Q31PX2	429.497095012931	409.803984061367	449.005725281284	430.016368991928	539.976823686218	493.784608700948	495.447656460277	464.636632388304	447.27632060035	536.113166335798	529.986560577148	458.300788339061	441.699554486575	423.82436535535	434.087288347626	482.060331534779	440.741105504387	499.988760550144	502.27425651049	593.842425382907
Q31PX0	464.748531413589	460.958380530679	503.118804751038	456.64723613916	337.115138700177	430.120295385888	458.742701091618	394.402679150946	418.121836386527	530.113508909948	464.748531413589	422.289685176527	392.111873482693	378.629732344581	434.192152755749	493.310436183942	576.390173046195	538.68597143703	622.09106765701	694.470158049362
Q31PW9	494.853095351849	453.794573192028	571.729415908859	469.697685846927	417.111242522134	472.873355291443	474.126551993982	489.062478147908	482.640155844059	582.476160052873	557.43082831946	411.694065482164	325.187223452059	449.222349333026	472.873355291443	519.302106344427	560.905793728182	539.976823686218	506.875354382091	511.1489723384
Q31PW6	557.697395512135	477.216071342132	504.811991228194	472.077517275402	439.784640632448	507.118634077172	533.296731862673	558.097476647691	501.551440305006	397.187679879393	495.923798415778	482.872272779357	409.506305413551	435.242121696402	442.980580083743	551.597304058923	513.606547926105	493.547467667895	532.786184154117	464.30108936587
Q31PW5	528.338891750748	495.685672418949	483.918121891384	544.778905030344	522.297737223898	470.716204414913	527.327390193818	532.276106430759	479.978482459434	398.538833528098	381.494498021892	448.356451733637	424.747720968261	514.469376194481	468.230213062404	559.834357076535	485.666027654578	447.708074630181	445.445795253949	382.794981299706
Q31PW2	560.771756492728	458.190374095318	505.175527468907	461.625076297582	295.503303602163	495.923798415778	546.868185349277	546.475858724963	501.310723765413	423.926866143844	291.588832586718	507.240316228271	492.00871118665	541.789017653651	374.598563172996	534.191323012083	506.389129996987	558.63134755511	579.97898344389	316.677578530369
Q31PW1	487.419980625865	463.407441610265	463.07274759335	498.071872855996	565.34639189909	498.311097767228	485.782769336922	504.327666346223	480.324858127179	386.158394425605	409.40712484307	456.977489994144	386.815635224934	423.517005305884	460.40350358347	592.003898550731	507.118634077172	525.058312904729	518.555782075975	487.302861879434
Q31PV9	512.376345286073	418.931988166131	544.648580237804	432.203859589318	544.388021128544	461.736281837944	433.772841351741	401.15696212387	440.31576498745	635.260485730376	476.871842152052	352.367479332249	329.683650093636	386.064589096867	344.788266699661	504.085671407766	500.94985631682	561.442252733072	546.083803039048	739.854509559652
Q31PV8	241.905881034895	466.991932154415	486.717672109581	500.469086889991	386.439939523257	491.418107050375	520.797852577738	524.806773011938	462.181360266035	516.942277896801	438.618316365649	395.552838567839	402.618526103851	396.417545309832	474.925695067224	337.775933487473	577.905894384021	633.599678347939	367.283505207606	522.798620647851
Q31PV7	202.109577239375	472.418433583346	527.832907935918	445.660779492611	228.445380734478	537.784141733072	455.548036615778	458.411228502904	493.073513760029	549.35922378529	494.1405249215	417.616248709064	416.002274055634	335.38633311588	394.68992129082	556.898062684203	419.642096676097	465.308413385272	719.452551868997	540.106072550103
Q31PV1	401.546218928111	399.409735173845	475.382927087576	424.234509358169	553.976604858949	527.201083505742	573.644133161477	544.909259655451	528.972026857648	568.733016718518	656.457458351651	707.105750697747	535.087357373065	589.74863814179	699.929514426911	529.479060191974	451.28526010783	321.852748405421	397.091335359032	446.629434636197
Q31PV0	451.394084422458	517.810487764679	588.905055302679	542.697307820116	559.433076769588	469.019844926346	387.568065877555	375.968239911593	410.002551095948	541.65938145545	498.191471617975	504.206655183357	444.586848153662	497.713241871827	467.441853239565	478.480281641618	410.399959037857	404.771306264754	422.391832375741	493.547467667895
Q31PU9	525.058312904729	444.050808760947	444.372358353123	453.138688062802	512.991092283221	472.077517275402	505.539314596621	538.299294905325	480.671473433578	363.45528650175	399.894349578435	471.736836204588	421.065751288078	512.86808625082	471.736836204588	526.696147254174	513.114126681014	482.872272779357	514.839586127199	481.018328378631
Q31PU8	309.7460861957	623.425722917927	698.933816305671	668.73967935075	239.913641655598	494.7342653898	404.183102427494	355.044113993863	423.312215980275	524.555349026006	525.058312904729	477.675413649821	393.542143099661	420.55677639159	388.888159422259	478.365220853266	501.671840633831	444.694129977848	477.675413649821	582.198184593059
Q31PU3	461.180509913719	452.156557890945	502.998071862447	437.666245684145	550.806392817999	518.804442392442	488.592652382663	474.354747169337	460.625377677984	553.31469844173	524.681046836276	460.84735398572	411.096303975049	428.460338965204	453.68519575226	501.551440305006	565.34639189909	550.674680566555	569.276688357856	598.53424702577
Q31PU1	482.988371349801	446.737186934638	473.214821301117	398.442177966544	517.562285206949	508.824735121582	497.474292300519	472.98715088551	475.382927087576	584.983708614078	602.256025088025	341.014796134294	406.935018838896	375.237157150638	391.541147617356	465.756783176927	526.569985816466	512.376345286073	533.679951729049	587.641864201064
Q31PU0	401.935834701275	490.946112799835	487.771498743516	441.060367770056	636.925504884435	504.811991228194	484.383640029545	475.840580187279	560.102031497606	637.835476433951	495.804721968255	398.442177966544	291.516800630523	301.690052794442	269.297791154564	328.473559494494	569.412684272518	512.622159282192	587.221381991057	599.82003409629
Q31PT8	511.1489723384	470.376463803554	517.314196599844	461.180509913719	564.536498831421	521.922377505396	529.859641587856	527.832907935918	482.060331534779	510.413903750842	470.376463803554	525.435839641351	474.925695067224	484.383640029545	493.666024735313	551.729229050805	523.80177202031	493.310436183942	496.63883418992	561.173961609259
Q31PT6	595.544418825152	471.736836204588	463.407441610265	458.411228502904	520.298811437075	465.532546440901	535.34363233005	558.764892308675	475.611700819112	357.042386887616	455.877530473885	486.717672109581	423.107521532011	483.453032657508	445.660779492611	528.465460085111	491.064070770616	471.056180263402	495.685672418949	450.741513642545
Q31PT0	495.328689561854	597.393559693498	801.457640432572	592.145128369235	562.516654057219	471.850370641426	399.700436913399	333.012635947906	529.859641587856	582.754263646009	541.270651856249	543.216988206709	446.629434636197	450.524190237178	365.142151898065	349.62446867575	365.498222661097	273.74742810428	606.144604369475	882.080954907013
Q31PS9	455.987412622003	463.965778646213	465.420466953037	410.300572573757	513.483400066745	506.510643911969	491.064070770616	479.517019594181	470.489684753908	558.097476647691	456.64723613916	475.497300748765	394.498404523272	430.848451620905	456.867379944775	485.432624495481	450.198392683054	433.45861149782	476.527850644393	495.804721968255
Q31PS2	555.169957920706	396.995013335361	534.703165747492	419.134759636455	438.089144821155	579.425459232434	497.593753148006	462.961234435205	460.514427915207	649.934757284048	500.108800931928	421.065751288078	384.006332202549	347.495510553358	367.731111578975	452.59280881349	610.057434104664	620.7591755765	565.616605022725	579.148888348572
Q31PS1	423.517005305884	455.328500220793	428.149777049876	414.89611033951	541.011647952952	466.654763012538	561.308091765823	596.681696930767	480.555908425934	363.366708230035	431.473520197252	510.903836666392	413.99314944329	479.978482459434	476.642487908102	574.878286415902	489.532736240848	472.304768567893	477.905243747671	406.737864694261
Q31PS0	430.120295385888	449.439073152698	470.150100152202	427.21937850581	524.555349026006	478.480281641618	471.282961081635	442.126169978967	485.432624495481	570.638059416304	468.117512470271	437.983383479781	392.111873482693	366.300582271955	377.250879401743	478.020198410333	611.804292793655	601.251814903958	604.413361806777	607.301426230027
Q31PR8	466.317826662497	507.483764648527	572.959597030318	594.692834500267	555.701131670613	457.087624985496	497.354858351248	508.702688132858	448.032151187517	337.941322305781	307.921819819713	498.191471617975	367.372985303156	398.635511097283	451.611808855778	437.666245684145	410.002551095948	384.193016094207	457.528419750369	523.80177202031
Q31PR4	466.542424812739	422.289685176527	468.681275610043	403.302319355179	528.338891750748	508.702688132858	518.928815343292	503.118804751038	475.497300748765	554.241580655333	401.059703553212	608.605400407264	488.357902356515	447.384221572569	447.708074630181	562.113521685812	663.989625025736	579.70215776056	531.639169383243	642.557075380424
Q31PR3	433.563330655576	484.26722014768	561.71066758868	572.686003045417	438.93611194494	485.549312381392	431.473520197252	422.391832375741	469.697685846927	510.413903750842	440.31576498745	490.592402722081	454.232333349039	584.565061840543	558.898467872924	491.654267032119	481.596952538404	475.268579346487	442.980580083743	488.475263675951
Q31PR1	502.153717778115	632.39445779313	759.918493607231	650.707965586149	406.343828321505	345.463208481579	287.509356174813	230.118493806364	255.135569208036	660.056234293973	450.741513642545	615.752418368332	560.102031497606	631.642321553713	510.046750433618	381.216368019599	293.684996892801	285.030817584464	318.315700446201	666.677293335694
Q31PQ8	404.869419220575	467.892189046305	456.317210185427	418.324234216173	449.98131918657	490.946112799835	481.94444668289	485.199328929248	478.365220853266	548.177899605881	442.339624931765	461.95876970085	451.394084422458	475.03996358084	477.560538703691	543.346983373834	485.082721248927	511.394220982918	502.27425651049	508.458678762527
Q31PQ7	569.820860793077	503.602015557794	479.863076884855	485.315963507785	547.260782911987	461.736281837944	527.58009062238	588.062636911807	474.354747169337	343.694133822121	359.928022157402	440.31576498745	388.416209186982	464.30108936587	452.483708180822	525.309968215321	446.521706790679	472.98715088551	487.419980625865	371.601875927211
Q31PQ2	454.451365035673	415.298027400596	496.281193060112	441.912812837864	516.942277896801	504.811991228194	521.672281802294	515.951750590859	463.29585118088	545.561483203844	323.754213151375	527.074805672116	493.784608700948	401.740982065842	429.18581711599	492.12691368667	568.868887923268	540.235350757498	492.245143084908	581.365026035428
Q31PP9	463.407441610265	490.474553322282	490.121168468417	419.033362163889	478.710482445795	458.963810298671	473.328695633599	492.12691368667	493.310436183942	574.192330058921	484.733060086321	401.35154577714	344.198711104766	423.517005305884	452.811084904774	458.411228502904	468.568470848455	527.453725736345	547.915715355295	567.240499738344
