"ID_REF"	"GSM356401"	"GSM356402"	"GSM356403"	"GSM356404"	"GSM356405"	"GSM356406"	"GSM356407"	"GSM356408"	"GSM356409"	"GSM356410"	"GSM356411"	"GSM356412"	"GSM356413"	"GSM356414"	"GSM356415"	"GSM356416"	"GSM356417"	"GSM356418"	"GSM356419"	"GSM356420"	"GSM356421"	"GSM356422"	"GSM356423"	"GSM356424"	"GSM356425"	"GSM356426"	"GSM356427"	"GSM356428"	"GSM356429"	"GSM356430"	"GSM356431"	"GSM356432"	"GSM356433"	"GSM356434"	"GSM356435"	"GSM356436"	"GSM356437"	"GSM356438"	"GSM356439"	"GSM356440"	"GSM356441"	"GSM356442"	"GSM356443"	"GSM356444"	"GSM356445"	"GSM356446"	"GSM356447"	"GSM356448"	"GSM356449"	"GSM356450"	"GSM356451"	"GSM356452"	"GSM356453"	"GSM356454"	"GSM356455"	"GSM356456"	"GSM356457"	"GSM356458"	"GSM356459"	"GSM356460"	"GSM356461"	"GSM356462"	"GSM356463"	"GSM356464"	"GSM356465"	"GSM356466"	"GSM356467"	"GSM356468"	"GSM356469"	"GSM356470"	"GSM356471"	"GSM356472"	"GSM356473"	"GSM356474"	"GSM356475"	"GSM356476"	"GSM356477"	"GSM356478"	"GSM356479"	"GSM356480"	"GSM356481"	"GSM356482"	"GSM356483"	"GSM356484"	"GSM356485"	"GSM356486"	"GSM356487"	"GSM356488"	"GSM356489"	"GSM356490"	"GSM356491"	"GSM356492"	"GSM356493"	"GSM356494"	"GSM356495"	"GSM356496"	"GSM356497"	"GSM356498"	"GSM356499"	"GSM356500"	"GSM356501"	"GSM356502"	"GSM356503"	"GSM356504"
"syc0387-m_at"	1.472096936	3.038993338	10.98603409	20.50745217	7.1999637	12.79878405	4.098664121	5.954227692	13.57342265	7.920588076	10.1649879	3.172909754	14.83248535	6.925143264	13.52857261	7.125241647	2.329378824	3.558966465	8.793670883	15.10481774	20.66983675	23.14057152	28.58893011	23.4180747	20.53042688	4.779921825	16.94764998	5.447422684	15.33427759	18.18791144	17.22981236	6.691344576	7.400561516	14.26995282	6.248468982	9.106347477	7.446059876	1.051962108	12.6776414	10.78446914	2.639833778	13.15255111	2.046948361	3.049771117	10.89991376	18.11137285	9.562590592	6.074550955	17.48102916	16.59144723	7.246599893	6.976448199	4.25821272	11.23191458	8.703124187	1.375686523	6.985514665	10.14151821	3.914635121	1.144824813	0.920683733	1.04373399	1.799387966	8.988506058	7.335142137	1.414481051	2.314926215	1.713457239	2.268579359	1.862707781	1.759040409	15.58007219	8.125091413	4.942065911	10.72177011	13.48597647	13.82103179	1.507748922	2.51291487	0.921402119	0.335055316	0.502582974	25.54796785	29.81992313	3.685608476	5.277121227	4.439482937	4.858302082	4.523246766	0.251291487	4.858302082	4.774538253	2.596678699	2.680442528	2.429151041	4.942065911	3.35055316	6.198523346	0.418819145	8.292619071	2.847970186	0.502582974	4.355719108	2050.8
"syc0388-h_at"	52.76058097	294.5351194	371.712346	122.6138214	46.33908144	35.86786539	43.78381355	369.6510769	464.721859	229.0565885	30.12209304	29.58859158	105.6838057	347.2416203	360.0667102	94.1757202	39.77540758	45.28473502	105.7890894	367.3117725	387.2422754	179.9288275	60.12479561	119.9938585	188.1730653	134.2776684	146.5141854	153.0015444	138.1683179	133.8707972	152.3948329	147.9917548	153.2080629	148.0342295	137.0220503	120.192368	115.8549918	93.64618863	122.3371704	95.38220743	103.7791994	104.3312757	85.11869458	109.6162919	123.8044985	170.3909222	46.12213454	12.66403268	22.46075566	17.06323405	9.139664785	22.86172569	11.83651718	15.36430116	9.914848511	57.66471011	201.1193752	61.53213212	57.36642737	45.52846811	56.96455248	35.29711333	44.03676935	39.75956608	52.34147691	21.89874864	52.2469554	31.16974879	204.584191	31.97941146	475.9966705	108.1545357	35.69488722	27.42767901	42.69769888	71.1952519	24.02353445	14.39466842	38.12641905	18.18785807	4.960324927	7.391856754	21.30021881	30.05373338	77.90627974	44.93470816	21.59200262	12.25492041	10.79600131	9.14255967	610.7035337	20.52212862	13.61657823	5.835676385	9.045298397	17.60429043	5.641153839	13.51931696	12.74122677	12.15765914	10.1151724	10.30969495	5.641153839	1766.2
"syc0389-h_at"	63.40187525	69.26518515	96.84239313	100.8084715	64.94574422	70.32694612	79.3766731	84.99756572	80.9874007	78.0418953	53.7031539	79.12888904	124.1642234	110.9281199	99.04015334	106.5814195	104.5433443	87.78137138	103.4562062	126.1572242	125.7739555	122.2047746	103.1862614	124.7678297	103.2179643	125.755788	115.3206212	102.2157088	135.1497719	123.4570986	103.1426532	88.48759369	121.0955505	132.2789282	91.85079541	97.5506965	64.29527764	101.650434	102.1843198	91.05534248	71.84039779	78.51503026	66.38194014	94.42025458	82.31295431	92.96451184	142.1878787	157.3949485	176.7601239	70.44164585	67.75087109	107.4075687	93.54698044	107.4962991	69.60364656	72.38634823	92.12360471	107.3105521	75.36875431	92.86813009	86.31642702	80.09101812	95.69236414	102.3913201	76.21795391	67.30648782	86.49184523	90.78539042	103.6740929	86.73337294	42.60596925	49.21724035	21.79270841	6.97856393	28.77127234	34.40309586	19.95624422	2.815911761	29.50585802	38.44331709	10.77392326	15.79359205	17.2627634	41.1367979	35.38254343	18.36464192	17.38519435	10.89635421	6.366409199	11.99823272	98.31204975	21.18055368	5.754254468	8.815028122	16.77303962	3.428066492	9.794475691	2.20375703	8.080442445	20.07867517	6.611271091	10.28419948	13.95712786	1403.1
"syc0390-h_at"	116.7823772	143.9915858	194.9581825	152.8885054	123.8739644	116.5335777	128.5035967	153.0975658	147.5395002	133.555997	90.86931292	129.611969	159.0011177	197.4039884	208.2885317	168.4952614	171.6884191	166.4556674	161.180099	202.6821527	174.7658546	160.8602011	131.9517108	197.662427	192.1052354	172.3971753	160.9656881	158.7500449	153.1337653	153.9247525	215.8972017	139.5433601	170.474167	182.7306955	167.2279533	150.8070906	192.3113113	165.3286129	168.9246042	162.9130342	170.299458	155.4076256	161.7160127	186.4223728	168.2969436	169.8569196	220.6591024	168.5584257	231.6724701	183.1370203	139.2793438	213.4573442	179.6631597	194.6600571	185.778236	172.0687398	187.5153717	148.3303797	142.1183409	124.8665004	128.8742176	164.4843494	130.4190235	173.0906001	158.7003943	133.6598146	173.2868141	137.0665999	180.3023421	164.9461548	107.086382	68.82801195	44.92811009	47.15135678	42.89013396	59.74975466	57.15596686	34.0897825	56.22961407	41.13006367	22.04719629	17.97124404	30.1991008	54.93272017	48.07770956	20.84293767	17.60070292	8.89298674	18.24914987	19.08286738	153.1261154	14.54373873	10.93096287	7.132916447	7.410822283	8.337175068	12.5057626	10.93096287	15.84063263	16.67435014	4.261222813	4.261222813	8.800351461	1854.4
"syc0391-h_at"	58.4696782	74.2036854	91.9113677	92.92235528	64.79592593	72.72327882	63.79964272	83.83898543	79.45116843	84.86782286	51.57915945	62.94725801	90.74768966	100.0751864	104.9874156	83.65769731	79.12579275	71.51143311	75.15086423	96.7706194	105.2351906	98.20721109	79.77844693	93.51756279	82.12711638	102.5938515	98.58510769	102.8137291	110.6411124	98.22839734	115.7849598	92.97319012	121.8629478	111.4066066	107.4529208	72.05312471	81.5356343	76.20168526	71.9784489	78.57773598	70.59612289	93.80912986	106.209056	102.2226739	89.90933926	76.60657724	138.5233911	91.69087864	70.49818636	76.779234	106.7751184	69.08447418	79.87062892	82.65123362	75.57991394	82.96829465	119.2028338	92.07554122	58.0098424	67.61230527	57.32530548	79.48151148	97.16615913	45.81086016	57.15032344	72.52907789	93.08796096	65.5459106	131.8337668	110.9438234	51.23420236	41.82592568	19.5324005	14.82826216	23.62295558	21.37315028	3.988291202	16.15769256	14.82826216	12.27166524	8.590165665	9.510540557	31.0882186	41.51913405	20.8618309	9.203748927	12.16940136	5.931304864	8.385637911	7.772054649	86.41297603	21.67994192	4.70413834	6.340360372	4.908666094	4.192818955	6.135832618	7.772054649	10.73770708	8.385637911	3.476971817	8.692429542	14.31694277	1679.8
"syc0392-h_at"	141.0822596	183.6287366	170.8088861	190.2156622	116.8666468	117.2481174	139.915045	209.9115814	180.4320466	178.9677695	122.1399446	135.9628806	153.1101225	199.0945376	213.0472215	160.2277791	150.1539954	134.4916737	182.9174521	232.9367679	215.1779723	200.9913699	168.0431097	198.2407718	222.124587	260.788965	245.1878526	225.0232096	253.605599	235.1357098	233.7448586	216.6246609	242.3051228	243.3888818	192.8055319	203.1049141	188.4650876	190.1072965	181.2003696	224.813545	221.6745536	196.2329846	174.5059098	223.6694921	232.1202539	193.7004599	89.09300245	218.373648	167.1428437	92.73026034	157.092291	175.701919	158.1482671	68.33036601	192.9696542	182.0934242	252.4953261	156.1154662	157.6559653	155.579543	132.1835181	152.5642551	192.1940087	147.5021058	155.5702196	173.3597046	187.1292652	205.0611845	243.3654994	171.7006056	118.724989	49.27751325	26.32965169	30.07377647	34.05945769	25.00109128	32.12700619	31.40233687	32.36856262	42.27237656	16.42583775	25.1218695	49.51906969	57.85276678	47.34506175	24.63875662	18.11673281	10.38692681	9.179144625	10.62848325	176.8193122	30.79844578	16.18428131	8.575253531	12.31937831	22.82708334	15.82194666	17.87517637	27.054321	21.98163581	7.488249562	16.30505953	21.37774472	1422.3
"syc0393-m_at"	51.90720129	51.21303805	57.46673665	68.75033525	66.79247024	69.3732416	63.16402355	69.67214211	61.2464195	62.61564546	66.76618841	63.26792387	92.79685763	56.39553058	61.99951777	67.62795103	74.66480125	73.68731374	78.96043008	69.04663441	89.67624994	83.61239465	89.50258433	108.7744941	59.33526841	78.7961644	75.05795015	60.68894802	71.14696658	94.72402698	73.32164486	63.57349812	65.4014977	61.49422562	61.49400905	81.90496449	80.42630992	50.27127909	65.33208078	63.59637497	71.10135986	77.52638016	85.72609593	82.32278865	72.20162158	74.75650576	45.69011949	52.88129235	121.7702128	27.21398925	65.37733741	45.9598457	73.34938886	48.21934573	48.21698529	67.71226164	41.98539083	68.28958701	81.55948343	72.45651983	74.64073201	71.21541043	48.84935966	75.99929179	56.23024896	58.42488524	62.77175107	50.52729137	83.83476671	61.10583219	68.42619565	48.63935796	61.80430574	61.48897765	73.39261307	114.937089	84.74442433	49.66417426	72.4466288	36.34156243	14.34742812	19.07734948	27.43354388	26.72405567	19.1561815	19.1561815	19.8656697	11.58830733	22.78245454	20.96931802	82.69479174	31.37514501	18.13136521	22.15179836	14.18976407	19.31384555	19.31384555	20.18099779	17.26421296	15.37224441	4.572257313	6.385393833	13.55910789	2179.1
"syc0394-m_at"	199.6568346	373.8167299	217.6039173	276.7536887	224.555877	288.0074114	253.5316367	392.9725795	222.814326	243.4215634	205.5968598	229.2990046	550.6060966	381.0776738	259.3669173	248.9251483	256.1577065	249.8841808	392.5914617	343.0666046	242.9175727	340.663296	270.9531726	520.4241993	465.9184354	400.4635855	400.7468923	335.8707203	375.2807687	338.5002423	348.5790478	351.4284081	360.2088397	324.293757	434.9918745	304.3498158	285.0467564	260.0964423	349.9278429	259.7510696	268.2070643	286.884383	265.6503047	290.2424446	284.1432077	316.1097505	204.6063215	197.5147608	230.1762797	225.5537685	139.5510718	182.186205	173.6181522	260.268139	217.5796758	309.0895547	273.5203469	204.6617759	243.9127126	222.0122673	240.4946442	249.9507241	198.0247682	227.8080969	197.2727447	260.2633236	250.2007837	239.3809297	314.2038942	189.9204845	276.0699215	156.5931449	131.1264396	81.81856357	76.67103805	122.0053856	79.38026201	28.98869637	60.77692416	15.26196164	8.850131601	10.74658837	25.64732015	32.51068751	47.95326408	58.33862259	41.99297137	29.07900383	27.00193213	20.95133195	322.3976512	42.80573856	25.91824255	29.07900383	21.04163942	26.91162466	32.33007258	33.5943771	49.30787606	34.76837415	13.99765712	17.06811094	20.22887223	1902.2
"syc0395-h_at"	110.9430922	614.5957983	759.7508088	293.893032	101.4045048	109.1833063	122.3244848	676.9274872	832.7138283	414.3034084	86.16582946	138.8483278	242.758754	719.4391911	715.7973683	191.8356025	112.2587305	122.5112197	249.708297	680.202839	758.5542904	395.4420216	163.2842653	225.7153975	396.1665162	395.7463949	394.9425718	420.0403979	417.0060733	395.1777274	392.5847768	418.3374615	456.5642811	368.6722332	403.145096	340.6111053	352.5353358	363.5681058	305.7382186	336.9564183	326.2725977	335.7049213	348.2615533	316.857954	322.8734801	382.5150808	93.9416292	21.67096813	105.3562691	58.52739714	78.9643263	97.98204624	113.7117508	74.14996244	164.6048584	154.5687166	491.202721	96.96243303	103.3427564	88.27526298	125.8662211	86.40858147	103.2981884	130.4448701	134.4215456	133.9544769	167.7417699	119.9316528	529.7753945	102.9591546	656.0365991	75.43036846	32.87103213	36.10046686	60.78257519	52.5936514	47.7494993	36.90782554	35.63911904	46.25011889	27.21952134	24.79744529	64.01200993	61.0132491	153.8594977	30.91030389	22.49070619	1.960728232	22.95205401	14.53245631	874.4847915	18.56924973	11.07234766	6.574206425	8.765608567	12.11038026	15.33981499	16.37784759	6.343532516	15.33981499	11.9950433	6.112858606	10.95701071	1489.4
"syc0396-h_at"	70.57408321	629.9572048	710.288332	307.0063947	68.31414899	76.55876232	97.06421134	661.9469746	778.1659762	352.1912653	78.80019346	79.12027864	162.8858587	645.2484488	690.405917	201.5582172	106.7191608	85.20426503	195.7962823	647.5013652	709.7381365	376.9584581	91.64972791	167.8440852	356.9109132	312.752212	408.4682349	367.7451789	409.5799836	421.822282	403.0460765	303.7390257	467.2435681	404.8459092	449.5518453	307.7501394	269.4402593	288.0450521	342.8730799	276.4269748	296.5705284	262.2969133	327.042566	325.7260782	322.6739587	302.7183045	95.5575662	108.0205557	113.6524625	106.2690921	87.45960465	99.26365308	57.49444009	144.4631505	184.1910431	91.04012634	548.273718	54.60069973	49.50342755	31.62455181	70.23014369	50.02746266	51.75226966	55.04946372	65.31806418	68.90080448	140.3384914	44.8591848	427.6264693	60.71327497	617.5697898	56.13361181	15.40922677	7.404433643	13.60814832	25.61533801	7.904733214	12.50748926	14.30856772	3.402037079	5.903534932	1.901138368	35.92150916	21.21270179	157.5943647	20.01198282	5.303175447	8.405032784	4.702815963	1.400838797	764.5578036	10.50629098	1.000599141	4.802875877	3.802276736	1.100659055	1.400838797	6.503894416	7.304373729	2.101258196	0.300179742	2.301378024	4.702815963	1716.8
"syc0397-h_at"	77.58003195	80.34914269	99.75067542	101.0819276	68.68978873	71.61634358	60.48345834	68.68461566	76.61267226	80.45655445	51.1041052	77.34847198	115.6831351	110.085938	114.0991097	100.5403661	113.0745406	120.6568769	102.44549	117.8809286	128.4392953	130.4073901	128.4726224	121.3565048	116.787457	107.255031	106.3178877	103.9449241	97.25859243	72.4287446	131.7893756	89.24698773	122.6317761	109.310286	114.4720445	75.24546516	66.02776713	67.37069549	74.36281849	58.69178101	73.18285912	73.71032481	67.66860209	86.15945686	99.63072068	69.65370173	66.61939081	98.90910055	72.47241008	130.5801862	97.03153693	71.59436746	92.29666075	163.4773969	51.31533587	102.2206437	59.35158962	83.48724014	75.46134153	48.52893581	77.63663552	91.35647107	87.14941169	57.96130874	68.99815343	74.5800348	88.41688159	64.45264316	84.02104047	57.43936439	82.21223868	32.08991864	20.26221449	14.15446562	15.02700117	25.01268583	18.42019499	1.260329131	21.23169843	16.48122709	13.86362044	5.332161707	23.26761472	24.04320188	23.84930509	11.82770415	9.500942678	9.791787862	1.45422592	7.2711296	114.3021573	11.34296218	1.357277525	2.326761472	1.938967893	8.725355521	6.689439232	0.872535552	8.91925231	7.949768363	3.10234863	0.969483947	0.484741973	1771.9
"syc0398-m_at"	167.1979815	280.4090397	188.2901154	115.9771238	144.1039479	120.0544558	123.3196962	144.9552668	134.6100228	90.96240537	134.9568003	91.29551535	105.8571561	77.91679947	90.59831494	91.54979306	80.21491263	63.21215639	61.24607444	133.2724811	128.5197273	111.5594468	106.9444449	101.7570546	111.3083743	113.7085588	104.4188542	166.1026459	196.5334851	90.88989827	102.3987089	90.55048752	163.888459	79.77132953	108.0642068	109.083246	134.4497231	108.2858925	110.0065592	88.35617407	119.1378663	114.2955238	101.6167754	152.4587041	73.46777381	109.4228715	19.59747772	99.26101616	68.4089841	33.6785145	106.3407721	93.84219476	100.6589636	50.72074381	51.3320595	74.08416494	121.590934	54.39338882	68.85800502	90.07815249	52.32836413	85.27551851	53.29880199	48.65471185	72.38955458	61.41210946	29.80930631	77.70652637	123.565508	77.88980314	120.2111059	191.8616858	275.7714182	167.8194647	148.895142	176.8650528	113.7839775	65.4614933	79.86302183	50.3458394	21.89984503	29.75522423	54.27352899	71.76960084	17.01998826	32.84976755	53.9164663	39.75297957	39.87200047	55.93982155	132.4702583	14.16348673	14.87761211	8.212441887	3.927689598	5.355940361	12.37817328	12.14013149	12.37817328	10.83090162	1.785313454	5.951044846	14.16348673	1443.3
"syc0399-m_at"	247.3592693	387.4287615	315.4835459	281.8636365	202.2261082	226.9809713	213.4961643	270.9858716	199.6460941	184.0717756	164.9734326	154.9957925	117.5835347	156.2640195	162.3159883	155.5921439	130.1813316	124.6893611	144.6858021	194.3369886	166.466219	166.4904772	145.3432585	160.6666627	149.8894072	154.7549837	183.2953931	271.8654026	212.3680486	204.7294538	177.6988503	177.6306692	241.2389221	192.8993171	201.0723357	144.5553907	219.4416925	168.8621007	205.2136961	183.125542	169.4305099	145.8021323	145.1445756	176.1303628	199.7245756	181.9260465	86.97841539	137.2825707	157.8379598	243.0979887	153.9799081	173.6512809	153.4425505	156.1686115	113.3706667	166.8485868	151.9805574	190.6079371	108.9134811	97.76629608	100.9706819	129.8684189	109.6817538	131.7290508	108.292567	123.5679237	124.3396979	113.7360406	170.1813414	136.0050242	140.174538	372.3601951	324.9736056	293.7278034	233.6530014	258.7704833	160.2857863	107.116134	125.9326668	81.91233777	39.18672429	23.90908068	49.63076314	52.56545174	34.35311953	53.42859545	88.21328683	56.79485591	89.7669455	118.6822597	203.7882292	16.74498791	3.79783231	5.696748465	5.437805353	9.926152628	10.78929633	11.13455382	9.926152628	2.762059862	1.985230526	5.955691577	3.711517939	1990.2
"syc0400-m_at"	3172.066835	6007.499096	4526.217245	4519.323509	3710.043754	4176.180618	4349.341309	5306.942778	4204.465504	3879.773543	3550.136213	3938.122754	3237.167459	4104.914928	3991.776278	3947.182388	4271.760286	4292.512026	4218.544166	4394.922638	4324.808922	4172.463369	4600.157884	3725.226681	3810.64539	4331.501541	4311.709848	4539.078793	4293.331527	4495.698177	4182.070063	4320.789669	4426.746869	4540.884589	4620.867189	4056.494142	4064.418602	4638.158585	4764.022885	5381.538938	4981.886069	4998.47118	5268.980885	5089.502986	4933.786902	5061.16283	3514.021484	3498.725933	3699.79502	3754.365804	3772.438167	3888.184615	3785.314822	3625.092622	3905.915269	4038.073854	3893.96522	4043.239276	3693.146086	3660.726768	4166.652692	4007.004416	3837.027484	4102.246618	4028.893876	3630.921694	4058.502715	4147.281393	3749.702991	4145.86515	2791.571918	80.64875877	49.313251	40.27416222	44.39196933	39.37025335	49.91585692	26.71552906	31.43594209	31.03420481	8.33604854	14.16123909	33.64549712	47.20413029	845.4561038	43.99023206	30.02986161	17.07383436	17.274703	18.98208643	3807.063325	25.30944858	19.68512667	11.75081541	10.24430062	18.88165212	24.10423674	28.42291249	39.67155631	31.13463913	11.34907813	13.75950181	14.96471364	1710.4
"syc0401-m_at"	379.5517652	391.1015298	358.1643192	380.6971372	338.839646	351.6253943	360.3129558	353.9338218	340.5025332	309.1095896	411.0244143	405.068004	557.6711401	378.4991991	425.9732816	501.8069834	503.2256726	477.2493957	529.4341607	401.3424735	458.1382798	407.5752806	489.7078902	591.4569848	364.2890251	431.7244457	408.3500323	379.9496466	509.5502872	448.3527549	407.9052449	447.6768936	435.2992445	379.0905158	381.6782201	363.5466528	379.3465111	407.8303425	371.9639057	446.995455	494.4502683	478.1084468	398.3543937	439.5911712	441.3295734	491.4572116	390.7836195	396.6421477	396.2665891	398.2756836	491.6202958	393.4263127	509.3988937	390.6768078	527.0724431	459.104926	501.8503387	447.0130903	484.533715	429.1817599	479.6486181	460.0811444	545.6259673	454.0655004	447.9467942	448.8331279	403.2364264	437.4442442	415.2228101	415.6197414	278.9431022	74.6568888	42.84969341	28.68648942	27.36619075	39.00882453	51.85172984	27.96632651	21.24480598	39.00882453	5.881330468	35.76809142	23.76537618	61.21384773	107.5443286	20.28458876	19.80448015	12.96293246	14.64331259	9.96225365	351.0794208	21.84494174	15.24344836	6.48146623	4.921113249	7.441683449	24.36551194	12.48282385	10.20230795	8.401900668	12.72287815	13.08295961	15.1234212	1431.2
"syc0402-m_at"	47.86628666	218.9421482	264.0516599	114.2085028	46.60308707	53.17649376	48.97527209	212.6491908	298.9078652	150.3372457	85.69712514	53.029371	90.14465693	244.4617278	255.2184338	78.65508958	58.30945177	50.85248751	105.530945	249.7255583	254.7411046	126.0417043	84.74846155	114.7619309	164.0251198	125.3407927	151.4498746	266.1742307	254.7517468	164.7322741	173.8353625	142.5298467	271.3272531	147.126117	179.0654337	144.0865581	175.2502143	102.9066605	120.7209251	102.3332753	95.82014371	94.46259149	89.33501061	116.9985326	80.69638109	132.2697072	24.66956032	35.32370375	68.10408958	55.30997167	61.93736593	29.61232882	58.23570916	53.99334957	24.21696099	50.59785045	129.0562583	54.56640281	42.09326853	45.64106171	40.66342137	37.32226179	34.80007164	35.6176719	50.11854504	50.963557	41.903183	50.23419575	175.4761662	46.45382575	271.9175933	1197.955505	370.4449314	405.4206481	669.7477667	2205.479396	2251.691992	1274.083502	1118.627603	575.6854137	232.8489736	279.2104023	460.4887978	572.708757	53.05890641	377.663324	120.2569323	72.33275881	155.232649	456.0238127	326.5392445	27.83174053	16.44602849	13.39495533	13.2461225	16.37161208	8.111389619	16.66927775	24.1109196	19.19943598	8.334638875	11.68337771	9.450885153	2308.4
"syc0403-m_at"	439.4559699	405.5584386	328.810729	389.4457587	432.1330526	431.0386537	461.4192101	410.065596	318.281859	351.7240218	444.8574331	495.2757594	423.3127504	400.9823285	369.5864106	472.451773	494.2414117	477.5127025	456.1581783	432.0565139	384.7363481	424.1324392	490.0554345	404.7554221	467.5134805	358.5477863	433.4175104	445.1208599	448.5224004	433.2154558	416.9174491	392.2863736	443.4870259	399.4174766	405.8820268	428.5015822	425.0804582	419.1183444	424.0009087	446.3169456	448.577963	408.0846149	463.1617451	410.6368207	416.731058	458.2710648	502.9266468	525.693555	513.0286938	507.7731793	481.7285919	471.8085305	485.338224	528.1840785	461.5326505	511.3930082	373.8199108	498.1281127	463.3910743	491.2509699	478.0893573	512.0523094	519.3218611	494.7122781	495.9483466	502.9546766	537.4545058	528.7073648	393.1041377	477.0850147	223.1785105	66.81991333	64.81531593	49.44673586	60.69475461	80.29526252	60.69475461	32.63039101	54.56959589	30.95989318	18.59820921	11.91621788	38.53281669	46.77393933	82.52259296	20.82553965	16.48224529	10.69118613	15.47994659	16.14814572	296.2349491	34.30088884	15.92541268	18.59820921	13.80944875	15.81404615	18.37547617	12.69578353	16.48224529	19.60050791	5.234226544	7.684290033	9.132054822	1542.5
"syc0404-h_at"	392.185145	549.8444701	501.5908773	329.2943832	290.2439776	356.6579914	293.5191302	525.8236584	419.1617825	265.3562677	238.6991097	328.7108164	669.5837597	705.021019	549.167549	351.1267924	420.992103	415.4503892	523.757572	679.1459408	654.3519658	439.4550193	545.1905434	680.1656125	595.1225486	579.0949572	569.4462087	611.5127987	581.5958991	502.6694241	498.3777627	530.1353316	585.0059859	502.1924041	543.9003385	606.6322882	532.4489013	440.9538778	441.2413036	418.1211197	453.1853729	471.7368766	378.5489107	419.2204903	347.8455303	401.4575391	332.102644	363.356247	365.5251477	456.1874285	392.8603845	421.9686987	375.8656587	379.1873155	392.5102827	519.9128935	495.1000353	529.3946095	383.7938834	412.014414	360.20704	396.8919892	366.9388013	483.8942249	366.744873	469.2782394	457.3736495	483.9579175	546.7616127	431.3668311	529.4967343	2518.898331	1704.555887	1202.734182	1003.266879	987.7349748	480.6418356	221.5885	278.9153464	138.0927483	56.10312065	47.16050914	58.45643947	91.21463743	116.8187462	665.2361638	626.9241334	372.8598337	366.4588065	287.857958	545.0286385	35.8645788	15.43777145	16.37909898	12.80205438	20.61507286	15.43777145	23.81558645	21.08573662	18.07348853	10.82526657	8.942611513	22.59186066	1824.9
"syc0405-m_at"	83.00469129	61.06570133	85.69630453	48.89909319	53.20023272	68.66032429	42.33213774	53.91067877	64.01372917	55.7751139	53.50377632	65.58438685	93.39315398	74.17216063	68.75523771	91.06980165	79.7863088	63.51446378	76.90744108	95.77616592	76.29956424	88.56912999	100.5916272	100.9167108	78.15323366	96.13683735	95.74521973	82.21659115	60.19144613	71.03177049	61.89713811	62.01852587	58.9128724	54.56405338	96.98536086	55.74614904	68.8154285	52.21769408	53.2521345	84.71901868	47.16244067	59.14874042	58.40256026	72.60300281	53.03461123	57.36994666	98.30645249	20.05991957	48.47576224	106.7445975	63.81019665	60.35026687	61.14454762	93.09535597	75.85283136	90.24803273	38.21744004	73.57006196	49.76627024	44.22387492	55.9063814	61.96362781	61.38576233	63.27514663	70.57137066	51.46647851	59.14545904	77.4149638	51.32984361	74.73247043	68.30260197	48.32045778	26.52175502	32.06225864	21.70787483	35.69537577	30.06404422	11.98928652	38.32938568	20.34545591	14.89578022	23.25194961	43.77906137	42.50747038	25.43181988	11.89845859	12.80673787	7.629545965	8.991964887	1.544074779	77.112911	24.25105682	16.16737121	14.5324685	9.900244169	15.62240364	14.16915679	13.26087751	6.630438755	8.537825247	6.267127043	9.900244169	0.908279282	1891.3
"syc0406-m_at"	1814.584428	1897.376868	2297.276801	2107.847654	2126.403128	1850.592296	1859.905634	1977.93184	2265.545489	2227.091703	1913.066333	1927.167759	2154.486041	1982.098119	2204.775567	1995.595002	1837.870846	1857.77027	2108.154103	1998.589184	1796.834081	1965.447938	1509.01545	2110.763478	2042.073333	2125.753118	2126.963953	1996.163172	2052.355422	2086.142324	2104.430453	2077.004575	2030.970754	1976.627461	1884.556884	2249.954009	2158.588923	2051.722805	2285.824607	2292.446689	2183.724534	2180.317607	2037.03749	1907.342448	2213.843005	2328.263057	2013.608972	2206.539453	2077.269349	2162.807398	2213.035909	2296.125362	2300.456878	2193.735004	1737.945326	2065.416023	1822.778094	1905.316281	1879.954588	1995.850981	2114.345465	2001.312046	2156.887707	1946.236876	1955.177001	2176.598369	2105.302854	1977.675382	1921.628046	2003.253312	1753.844205	211.8935284	127.1571174	104.2667362	94.50157364	83.58139179	69.19615225	35.17558574	46.30577108	29.61049307	21.31535494	23.31038816	39.90066442	55.4409232	654.5809001	87.78146173	73.29122044	32.86554728	34.650577	23.83539691	2507.126749	24.78041264	16.59027626	6.300104909	13.44022381	17.115285	11.65519408	22.36537243	21.52535844	22.47037418	12.70521157	11.76019583	18.58530948	1636
